class,curve,x,y
decrease,roc,0.0,0.0
decrease,roc,0.005917159763313609,0.0
decrease,roc,0.011834319526627219,0.0
decrease,roc,0.011834319526627219,0.015151515151515152
decrease,roc,0.023668639053254437,0.015151515151515152
decrease,roc,0.023668639053254437,0.07575757575757576
decrease,roc,0.05917159763313609,0.07575757575757576
decrease,roc,0.05917159763313609,0.09090909090909091
decrease,roc,0.0650887573964497,0.09090909090909091
decrease,roc,0.0650887573964497,0.12121212121212122
decrease,roc,0.07100591715976332,0.12121212121212122
decrease,roc,0.07100591715976332,0.13636363636363635
decrease,roc,0.07692307692307693,0.13636363636363635
decrease,roc,0.07692307692307693,0.15151515151515152
decrease,roc,0.10650887573964497,0.15151515151515152
decrease,roc,0.10650887573964497,0.18181818181818182
decrease,roc,0.13609467455621302,0.18181818181818182
decrease,roc,0.13609467455621302,0.21212121212121213
decrease,roc,0.14201183431952663,0.21212121212121213
decrease,roc,0.14201183431952663,0.22727272727272727
decrease,roc,0.15384615384615385,0.22727272727272727
decrease,roc,0.15384615384615385,0.24242424242424243
decrease,roc,0.15976331360946747,0.24242424242424243
decrease,roc,0.15976331360946747,0.25757575757575757
decrease,roc,0.1834319526627219,0.25757575757575757
decrease,roc,0.1834319526627219,0.3333333333333333
decrease,roc,0.20118343195266272,0.3333333333333333
decrease,roc,0.20118343195266272,0.3787878787878788
decrease,roc,0.21893491124260356,0.3787878787878788
decrease,roc,0.21893491124260356,0.4090909090909091
decrease,roc,0.23076923076923078,0.4090909090909091
decrease,roc,0.23076923076923078,0.42424242424242425
decrease,roc,0.24260355029585798,0.42424242424242425
decrease,roc,0.24260355029585798,0.4393939393939394
decrease,roc,0.2603550295857988,0.4393939393939394
decrease,roc,0.2603550295857988,0.4696969696969697
decrease,roc,0.28402366863905326,0.4696969696969697
decrease,roc,0.28402366863905326,0.48484848484848486
decrease,roc,0.2958579881656805,0.48484848484848486
decrease,roc,0.2958579881656805,0.5151515151515151
decrease,roc,0.30177514792899407,0.5151515151515151
decrease,roc,0.30177514792899407,0.5303030303030303
decrease,roc,0.3076923076923077,0.5303030303030303
decrease,roc,0.3076923076923077,0.5606060606060606
decrease,roc,0.33136094674556216,0.5606060606060606
decrease,roc,0.33136094674556216,0.5757575757575758
decrease,roc,0.35502958579881655,0.5757575757575758
