class,curve,x,y
decrease,roc,0.0,0.0
decrease,roc,0.005917159763313609,0.0
decrease,roc,0.01775147928994083,0.0
decrease,roc,0.01775147928994083,0.015151515151515152
decrease,roc,0.029585798816568046,0.015151515151515152
decrease,roc,0.029585798816568046,0.06060606060606061
decrease,roc,0.05325443786982249,0.06060606060606061
decrease,roc,0.05325443786982249,0.09090909090909091
decrease,roc,0.07692307692307693,0.09090909090909091
decrease,roc,0.07692307692307693,0.10606060606060606
decrease,roc,0.10650887573964497,0.10606060606060606
decrease,roc,0.10650887573964497,0.12121212121212122
decrease,roc,0.15384615384615385,0.12121212121212122
decrease,roc,0.15384615384615385,0.13636363636363635
decrease,roc,0.15976331360946747,0.13636363636363635
decrease,roc,0.15976331360946747,0.15151515151515152
decrease,roc,0.1893491124260355,0.15151515151515152
decrease,roc,0.1893491124260355,0.18181818181818182
decrease,roc,0.23076923076923078,0.18181818181818182
decrease,roc,0.23076923076923078,0.19696969696969696
decrease,roc,0.2485207100591716,0.19696969696969696
decrease,roc,0.2485207100591716,0.21212121212121213
decrease,roc,0.25443786982248523,0.21212121212121213
decrease,roc,0.25443786982248523,0.22727272727272727
decrease,roc,0.2958579881656805,0.22727272727272727
decrease,roc,0.2958579881656805,0.24242424242424243
decrease,roc,0.30177514792899407,0.24242424242424243
decrease,roc,0.30177514792899407,0.25757575757575757
decrease,roc,0.3076923076923077,0.25757575757575757
decrease,roc,0.3076923076923077,0.2727272727272727
decrease,roc,0.31952662721893493,0.2727272727272727
decrease,roc,0.31952662721893493,0.2878787878787879
decrease,roc,0.3254437869822485,0.2878787878787879
decrease,roc,0.3254437869822485,0.30303030303030304
decrease,roc,0.35502958579881655,0.30303030303030304
decrease,roc,0.35502958579881655,0.3181818181818182
decrease,roc,0.40828402366863903,0.3181818181818182
decrease,roc,0.40828402366863903,0.3333333333333333
decrease,roc,0.42011834319526625,0.3333333333333333
decrease,roc,0.42011834319526625,0.3484848484848485
decrease,roc,0.4260355029585799,0.3484848484848485
decrease,roc,0.4260355029585799,0.36363636363636365
decrease,roc,0.46153846153846156,0.36363636363636365
decrease,roc,0.46153846153846156,0.3787878787878788
decrease,roc,0.46745562130177515,0.3787878787878788
decrease,roc,0.46745562130177515,0.3939393939393939
decrease,roc,0.47928994082840237,0.3939393939393939
