scenario,task,target,model,COUNTRY_CODE,latest_observed_week,forecast_week,prediction,lower_95,upper_95,lower_80,upper_80,prob_decrease,prob_increase,prob_stable,prob_A,prob_B,prob_both,prob_uncertain,prob_not_increase
joint_uae_malaysia,regression,target_next_INF_A,sarimax,ARE,2026-05-11,2026-05-18,199.13941031601436,148.42269341824976,249.85612721377896,166.0182890766579,232.2605315553708,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_A,sarimax,MYS,2026-05-04,2026-05-11,0.2160402781295076,-50.50067661963508,50.93275717589409,-32.90508096122696,33.33716151748597,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_A,prophet,ARE,2026-05-11,2026-05-18,197.50223065560803,140.61376711981427,254.3906941914018,160.35058099957945,234.6538803116366,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_A,prophet,MYS,2026-05-04,2026-05-11,26.639500286206797,-30.24896324958697,83.52796382200057,-10.512149369821792,63.791149942235386,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_A,elastic_net,ARE,2026-05-11,2026-05-18,51.19896935857209,23.767080657942167,78.63085805920201,33.28426653367092,69.11367218347327,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_A,elastic_net,MYS,2026-05-04,2026-05-11,27.435359348556695,0.0034706479267683,54.86724804918662,9.520656523655518,45.35006217345787,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_A,random_forest,ARE,2026-05-11,2026-05-18,18.385894706365868,0.824215688272897,35.947573724458834,6.917043102713317,29.85474631001842,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_A,random_forest,MYS,2026-05-04,2026-05-11,19.383015608692585,1.8213365905996144,36.94469462678556,7.914164005040034,30.85186721234513,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_A,xgboost,ARE,2026-05-11,2026-05-18,20.316343,10.95322036743164,29.679466247558597,14.201650619506836,26.4310359954834,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_A,xgboost,MYS,2026-05-04,2026-05-11,10.593647,1.2305240631103516,19.956769943237305,4.478954315185547,16.70833969116211,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_A,lightgbm,ARE,2026-05-11,2026-05-18,24.39571698295874,8.147660201734926,40.64377376418256,13.784741125832983,35.0066928400845,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_A,lightgbm,MYS,2026-05-04,2026-05-11,13.29994157000914,-2.948115211214672,29.547998351232955,2.6889657128833857,23.910917427134898,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_B,sarimax,ARE,2026-05-11,2026-05-18,110.7254471209339,93.12373715076237,128.32715709110542,99.23045285469942,122.22044138716836,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_B,sarimax,MYS,2026-05-04,2026-05-11,0.03608363404788206,-17.565626336123657,17.637793604219418,-11.45891063218659,11.531077900282355,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_B,prophet,ARE,2026-05-11,2026-05-18,67.01289697357907,33.996676390842886,100.02911755631528,45.45128353179217,88.57451041536598,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_B,prophet,MYS,2026-05-04,2026-05-11,13.816104378145026,-19.20011620459116,46.832324960881216,-7.745509063641874,35.377717819931924,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_B,elastic_net,ARE,2026-05-11,2026-05-18,14.013842511965233,5.399908388725491,22.62777663520497,8.388416145767849,19.639268878162618,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_B,elastic_net,MYS,2026-05-04,2026-05-11,21.879150146782834,13.265216023543092,30.493084270022575,16.25372378058545,27.50457651298022,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_B,random_forest,ARE,2026-05-11,2026-05-18,9.230479396302812,3.31078888635834,15.150169906247283,5.36455906327785,13.096399729327771,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_B,random_forest,MYS,2026-05-04,2026-05-11,15.81641101564326,9.896720505698788,21.73610152558773,11.950490682618298,19.68233134866822,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_B,xgboost,ARE,2026-05-11,2026-05-18,10.486815,6.517991065979004,14.455639839172363,7.894930362701416,13.07870101928711,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_B,xgboost,MYS,2026-05-04,2026-05-11,23.995537,20.02671241760254,27.9643611907959,21.40365219116211,26.587421417236328,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_B,lightgbm,ARE,2026-05-11,2026-05-18,12.468764003736842,7.699574892522237,17.23795311495145,9.35419152294363,15.583336484530054,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_B,lightgbm,MYS,2026-05-04,2026-05-11,19.2545290218015,14.485339910586896,24.023718133016104,16.13995654100829,22.36910150259471,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_ALL,sarimax,ARE,2026-05-11,2026-05-18,301.62043168660307,237.3199121246616,365.9209512485445,259.6282556461515,343.61260772705464,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_ALL,sarimax,MYS,2026-05-04,2026-05-11,5.036160805308651,-59.2643587566328,69.33668036725011,-36.956015235142914,47.02833684576022,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_ALL,prophet,ARE,2026-05-11,2026-05-18,232.28135158533001,173.28862883566515,291.27407433499485,193.75549183044683,270.8072113402132,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_ALL,prophet,MYS,2026-05-04,2026-05-11,42.93774349619053,-16.05497925347433,101.93046624585538,4.411883741307356,81.46360325107369,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_ALL,elastic_net,ARE,2026-05-11,2026-05-18,69.43617169922628,28.29130702799789,110.58103637045464,42.56605599556693,96.30628740288564,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_ALL,elastic_net,MYS,2026-05-04,2026-05-11,55.6616028756073,14.516738204378916,96.80646754683568,28.791487171947946,82.53171857926665,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_ALL,random_forest,ARE,2026-05-11,2026-05-18,27.242834142186663,2.068909375780141,52.41675890859318,10.802720009023218,43.68294827535011,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_ALL,random_forest,MYS,2026-05-04,2026-05-11,33.33462645917846,8.160701692771937,58.50855122558498,16.894512326015015,49.7747405923419,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_ALL,xgboost,ARE,2026-05-11,2026-05-18,30.206594,15.761096000671388,44.65209197998047,20.77280044555664,39.64038848876953,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_ALL,xgboost,MYS,2026-05-04,2026-05-11,32.387547,17.942047119140625,46.833045959472656,22.95375061035156,41.82134246826172,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_ALL,lightgbm,ARE,2026-05-11,2026-05-18,37.599836291618914,15.546234951811384,59.65343763142644,23.197484396234405,52.00218818700343,,,,,,,,
joint_uae_malaysia,regression,target_next_INF_ALL,lightgbm,MYS,2026-05-04,2026-05-11,25.930381516821903,3.876780177014375,47.98398285662943,11.528029621437394,40.33273341220641,,,,,,,,
joint_uae_malaysia,regression,target_next_positivity_rate,sarimax,ARE,2026-05-11,2026-05-18,0.2254147497631554,0.1427191787749016,0.3081103207514091,0.1714094789136835,0.2794200206126273,,,,,,,,
joint_uae_malaysia,regression,target_next_positivity_rate,sarimax,MYS,2026-05-04,2026-05-11,0.07365859721335465,-0.0090369737748991,0.1563541682016084,0.0196533263638827,0.1276638680628264,,,,,,,,
joint_uae_malaysia,regression,target_next_positivity_rate,prophet,ARE,2026-05-11,2026-05-18,0.0818403372764067,-0.039303815855943,0.2029844904087564,0.002725788292015,0.1609548862607983,,,,,,,,
joint_uae_malaysia,regression,target_next_positivity_rate,prophet,MYS,2026-05-04,2026-05-11,0.257073448015622,0.1359292948832722,0.3782176011479717,0.1779588990312303,0.3361879970000136,,,,,,,,
joint_uae_malaysia,regression,target_next_positivity_rate,elastic_net,ARE,2026-05-11,2026-05-18,0.0706112458027697,-0.0654656334250409,0.2066881250305803,-0.0182552875704944,0.1594777791760338,,,,,,,,
joint_uae_malaysia,regression,target_next_positivity_rate,elastic_net,MYS,2026-05-04,2026-05-11,0.057121031912320874,-0.0789558473154898,0.1931979111401315,-0.0317455014609432,0.1459875652855849,,,,,,,,
joint_uae_malaysia,regression,target_next_positivity_rate,random_forest,ARE,2026-05-11,2026-05-18,0.06880986483521205,-0.0002300739217613,0.1378498035921854,0.0237225578918824,0.1138971717785416,,,,,,,,
joint_uae_malaysia,regression,target_next_positivity_rate,random_forest,MYS,2026-05-04,2026-05-11,0.0549003694052712,-0.0141395693517021,0.1239403081622445,0.0098130624619416,0.0999876763486007,,,,,,,,
joint_uae_malaysia,regression,target_next_positivity_rate,xgboost,ARE,2026-05-11,2026-05-18,0.06917896,-0.0218011289834976,0.1601590514183044,0.0097633935511112,0.1285945326089859,,,,,,,,
joint_uae_malaysia,regression,target_next_positivity_rate,xgboost,MYS,2026-05-04,2026-05-11,0.055611007,-0.0353690832853317,0.1465910971164703,-0.0038045607507228,0.1150265783071518,,,,,,,,
joint_uae_malaysia,regression,target_next_positivity_rate,lightgbm,ARE,2026-05-11,2026-05-18,0.07161138781555748,0.0005125677890323,0.1427102078420825,0.0251795053492553,0.1180432702818595,,,,,,,,
joint_uae_malaysia,regression,target_next_positivity_rate,lightgbm,MYS,2026-05-04,2026-05-11,0.04347855683728065,-0.0276202631892444,0.1145773768638057,-0.0029533256290214,0.0899104393035827,,,,,,,,
joint_uae_malaysia,regression,target_next_A_rate,sarimax,ARE,2026-05-11,2026-05-18,0.14397212525552228,0.0740335297567538,0.2139107207542907,0.09829794044,0.1896463100710445,,,,,,,,
joint_uae_malaysia,regression,target_next_A_rate,sarimax,MYS,2026-05-04,2026-05-11,0.0013212903546109208,-0.0686173051441575,0.0712598858533794,-0.0443528944609113,0.0469954751701331,,,,,,,,
joint_uae_malaysia,regression,target_next_A_rate,prophet,ARE,2026-05-11,2026-05-18,0.10064312595031033,-0.0377388196082928,0.2390250715089135,0.0102712431365286,0.191015008764092,,,,,,,,
joint_uae_malaysia,regression,target_next_A_rate,prophet,MYS,2026-05-04,2026-05-11,0.17574101503090225,0.037359069472299,0.3141229605895054,0.0853691322171205,0.2661128978446839,,,,,,,,
joint_uae_malaysia,regression,target_next_A_rate,elastic_net,ARE,2026-05-11,2026-05-18,0.03242113388703349,-0.0823187373799667,0.1471610051540337,-0.0425110269403952,0.1073532947144622,,,,,,,,
joint_uae_malaysia,regression,target_next_A_rate,elastic_net,MYS,2026-05-04,2026-05-11,0.025225776253313223,-0.089514095013687,0.1399656475203134,-0.0497063845741155,0.1001579370807419,,,,,,,,
joint_uae_malaysia,regression,target_next_A_rate,random_forest,ARE,2026-05-11,2026-05-18,0.04294808247890643,-0.0534465631045797,0.1393427280623925,-0.0200035228001049,0.1058996877579177,,,,,,,,
joint_uae_malaysia,regression,target_next_A_rate,random_forest,MYS,2026-05-04,2026-05-11,0.0388972225663633,-0.0574974230171228,0.1352918681498494,-0.024054382712648,0.1018488278453746,,,,,,,,
joint_uae_malaysia,regression,target_next_A_rate,xgboost,ARE,2026-05-11,2026-05-18,0.04179186,-0.0425326116383075,0.1261163353919983,-0.0132771804928779,0.0968609005212783,,,,,,,,
joint_uae_malaysia,regression,target_next_A_rate,xgboost,MYS,2026-05-04,2026-05-11,0.045794636,-0.0385298356413841,0.130119115114212,-0.0092744044959545,0.1008636802434921,,,,,,,,
joint_uae_malaysia,regression,target_next_A_rate,lightgbm,ARE,2026-05-11,2026-05-18,0.029825276415812473,-0.0425392362932943,0.1021897891249193,-0.0174331808636042,0.0770837336952292,,,,,,,,
joint_uae_malaysia,regression,target_next_A_rate,lightgbm,MYS,2026-05-04,2026-05-11,0.03672449939878374,-0.0356400133103231,0.1090890121078906,-0.0105339578806329,0.0839829566782004,,,,,,,,
joint_uae_malaysia,regression,target_next_B_rate,sarimax,ARE,2026-05-11,2026-05-18,0.06805685800962269,0.0322140602637204,0.1038996557555248,0.0446493166245437,0.0914643993947016,,,,,,,,
joint_uae_malaysia,regression,target_next_B_rate,sarimax,MYS,2026-05-04,2026-05-11,0.0,-0.0358427977459022,0.0358427977459022,-0.0234075413850789,0.0234075413850789,,,,,,,,
joint_uae_malaysia,regression,target_next_B_rate,prophet,ARE,2026-05-11,2026-05-18,0.03959676085553007,-0.041785194830221,0.1209787165412812,-0.0135506387759808,0.092744160487041,,,,,,,,
joint_uae_malaysia,regression,target_next_B_rate,prophet,MYS,2026-05-04,2026-05-11,0.1031451464311918,0.0217631907454406,0.1845271021169429,0.0499977467996808,0.1562925460627027,,,,,,,,
joint_uae_malaysia,regression,target_next_B_rate,elastic_net,ARE,2026-05-11,2026-05-18,0.016956312753324515,-0.0415618873386508,0.0754745128452998,-0.0212596546536797,0.0551722801603288,,,,,,,,
joint_uae_malaysia,regression,target_next_B_rate,elastic_net,MYS,2026-05-04,2026-05-11,0.05292439938482808,-0.0055938007071472,0.1114425994768034,0.0147084319778237,0.0911403667918323,,,,,,,,
joint_uae_malaysia,regression,target_next_B_rate,random_forest,ARE,2026-05-11,2026-05-18,0.02116029569934226,-0.02776907823292,0.0700896696316045,-0.01079358115438,0.0531141725530645,,,,,,,,
joint_uae_malaysia,regression,target_next_B_rate,random_forest,MYS,2026-05-04,2026-05-11,0.04710150132426967,-0.0018278726079926,0.0960308752565319,0.0151476244705473,0.0790553781779919,,,,,,,,
joint_uae_malaysia,regression,target_next_B_rate,xgboost,ARE,2026-05-11,2026-05-18,0.021913951,-0.01892083697021,0.0627487376332283,-0.0047536641359329,0.0485815666615963,,,,,,,,
joint_uae_malaysia,regression,target_next_B_rate,xgboost,MYS,2026-05-04,2026-05-11,0.043211307,0.0023765191435813,0.0840460956096649,0.0165436919778585,0.0698789209127426,,,,,,,,
joint_uae_malaysia,regression,target_next_B_rate,lightgbm,ARE,2026-05-11,2026-05-18,0.021749957919739715,-0.012642706463435,0.0561426223029144,-0.0007105575958029,0.0442104734352823,,,,,,,,
joint_uae_malaysia,regression,target_next_B_rate,lightgbm,MYS,2026-05-04,2026-05-11,0.032838425960307616,-0.0015542384228671,0.0672310903434823,0.0103779104447649,0.0552989414758502,,,,,,,,
joint_uae_malaysia,classification,target_trend,logistic_regression,ARE,2026-05-11,2026-05-18,increase,,,,,7.923004386593912e-05,0.9974443506909476,0.0024764192651863,,,,,
joint_uae_malaysia,classification,target_trend,logistic_regression,MYS,2026-05-04,2026-05-11,increase,,,,,2.9742903826396614e-11,0.9962559338714476,0.0037440660988093,,,,,
joint_uae_malaysia,classification,target_trend,random_forest,ARE,2026-05-11,2026-05-18,increase,,,,,0.1256996817424731,0.6605862085816265,0.2137141096759006,,,,,
joint_uae_malaysia,classification,target_trend,random_forest,MYS,2026-05-04,2026-05-11,decrease,,,,,0.3664222447006094,0.3405838220290728,0.2929939332703177,,,,,
joint_uae_malaysia,classification,target_trend,lightgbm,ARE,2026-05-11,2026-05-18,increase,,,,,0.0206344136523654,0.6280631532622676,0.3513024330853672,,,,,
joint_uae_malaysia,classification,target_trend,lightgbm,MYS,2026-05-04,2026-05-11,stable,,,,,0.2172495252517925,0.1822352733185308,0.6005152014296766,,,,,
joint_uae_malaysia,classification,target_subtype_driver,logistic_regression,ARE,2026-05-11,2026-05-18,A,,,,,,,,0.9999990845469696,1.798360118715433e-07,2.4073533362260453e-10,7.353762831294772e-07,
joint_uae_malaysia,classification,target_subtype_driver,logistic_regression,MYS,2026-05-04,2026-05-11,A,,,,,,,,0.9999999867663298,4.701946294188517e-17,5.654272755739743e-22,1.3233670292862173e-08,
joint_uae_malaysia,classification,target_subtype_driver,random_forest,ARE,2026-05-11,2026-05-18,A,,,,,,,,0.4386166464422243,0.3216606121832436,0.0566830027926316,0.1830397385819004,
joint_uae_malaysia,classification,target_subtype_driver,random_forest,MYS,2026-05-04,2026-05-11,uncertain,,,,,,,,0.3736029064445597,0.226003247187826,0.0196240828433158,0.3807697635242985,
joint_uae_malaysia,classification,target_subtype_driver,lightgbm,ARE,2026-05-11,2026-05-18,B,,,,,,,,0.296050705610819,0.4290328356992206,0.0034344017112501,0.2714820569787101,
joint_uae_malaysia,classification,target_subtype_driver,lightgbm,MYS,2026-05-04,2026-05-11,uncertain,,,,,,,,0.2373431010434113,0.0450502077214372,0.0002519323591409,0.7173547588760104,
joint_uae_malaysia,classification,target_increase_binary,logistic_regression,ARE,2026-05-11,2026-05-18,increase,,,,,,0.9981915685160936,,,,,,0.0018084314839062
joint_uae_malaysia,classification,target_increase_binary,logistic_regression,MYS,2026-05-04,2026-05-11,increase,,,,,,0.999949403932766,,,,,,5.05960672340111e-05
joint_uae_malaysia,classification,target_increase_binary,random_forest,ARE,2026-05-11,2026-05-18,increase,,,,,,0.597177104619498,,,,,,0.402822895380502
joint_uae_malaysia,classification,target_increase_binary,random_forest,MYS,2026-05-04,2026-05-11,not_increase,,,,,,0.3580547254816429,,,,,,0.6419452745183571
joint_uae_malaysia,classification,target_increase_binary,lightgbm,ARE,2026-05-11,2026-05-18,increase,,,,,,0.7354147402210092,,,,,,0.2645852597789908
joint_uae_malaysia,classification,target_increase_binary,lightgbm,MYS,2026-05-04,2026-05-11,not_increase,,,,,,0.1410836075821859,,,,,,0.858916392417814
malaysia_only,regression,target_next_INF_A,sarimax,MYS,2026-05-04,2026-05-11,0.2160402781295076,-11.578970433220766,12.011050989479784,-7.4868238598951615,7.918904416154176,,,,,,,,
malaysia_only,regression,target_next_INF_A,prophet,MYS,2026-05-04,2026-05-11,26.639500286206797,-0.8588878564582494,54.13788842887185,8.681369254262275,44.59763131815132,,,,,,,,
malaysia_only,regression,target_next_INF_A,elastic_net,MYS,2026-05-04,2026-05-11,22.996820974428427,13.92631996949392,32.06732197936293,17.073228481409974,28.92041346744688,,,,,,,,
malaysia_only,regression,target_next_INF_A,random_forest,MYS,2026-05-04,2026-05-11,13.864866761829042,7.353504683450888,20.3762288402072,9.612548669826982,18.1171848538311,,,,,,,,
malaysia_only,regression,target_next_INF_A,xgboost,MYS,2026-05-04,2026-05-11,8.594251,3.515227794647217,13.673273086547852,5.277337551116943,11.911163330078123,,,,,,,,
malaysia_only,regression,target_next_INF_A,lightgbm,MYS,2026-05-04,2026-05-11,8.481350185155415,2.2943464321775027,14.668353938133327,4.440857938312697,12.521842431998136,,,,,,,,
malaysia_only,regression,target_next_INF_B,sarimax,MYS,2026-05-04,2026-05-11,0.03608363404788206,-6.843629203721592,6.915796471817357,-4.45679005592402,4.5289573240197845,,,,,,,,
malaysia_only,regression,target_next_INF_B,prophet,MYS,2026-05-04,2026-05-11,13.816104378145026,-1.29701792192456,28.92922667821461,3.946310222997541,23.68589853329251,,,,,,,,
malaysia_only,regression,target_next_INF_B,elastic_net,MYS,2026-05-04,2026-05-11,32.24198235322359,28.56492728371377,35.91903742273341,29.840640267013097,34.64332443943408,,,,,,,,
malaysia_only,regression,target_next_INF_B,random_forest,MYS,2026-05-04,2026-05-11,17.09790107279194,14.161454290130155,20.034347855453724,15.180221541257716,19.015580604326168,,,,,,,,
malaysia_only,regression,target_next_INF_B,xgboost,MYS,2026-05-04,2026-05-11,18.29159,16.084495544433594,20.49868392944336,16.850221633911133,19.73295783996582,,,,,,,,
