fpr,tpr
0.0,0.0
0.0,0.010752688172043012
0.0,0.021505376344086023
0.004807692307692308,0.021505376344086023
0.004807692307692308,0.053763440860215055
0.009615384615384616,0.053763440860215055
0.009615384615384616,0.06451612903225806
0.019230769230769232,0.06451612903225806
0.019230769230769232,0.08602150537634409
0.02403846153846154,0.08602150537634409
0.02403846153846154,0.11827956989247312
0.038461538461538464,0.11827956989247312
0.038461538461538464,0.13978494623655913
0.057692307692307696,0.13978494623655913
0.057692307692307696,0.15053763440860216
0.0625,0.15053763440860216
0.0625,0.16129032258064516
0.0673076923076923,0.16129032258064516
0.0673076923076923,0.17204301075268819
0.08173076923076923,0.17204301075268819
0.08173076923076923,0.1935483870967742
0.10096153846153846,0.1935483870967742
0.10096153846153846,0.20430107526881722
0.11538461538461539,0.20430107526881722
0.11538461538461539,0.21505376344086022
0.1201923076923077,0.21505376344086022
0.1201923076923077,0.22580645161290322
0.12980769230769232,0.22580645161290322
0.12980769230769232,0.24731182795698925
0.1346153846153846,0.24731182795698925
0.1346153846153846,0.2903225806451613
0.14423076923076922,0.2903225806451613
0.14423076923076922,0.3010752688172043
0.15384615384615385,0.3010752688172043
0.15384615384615385,0.3118279569892473
0.1971153846153846,0.3118279569892473
0.1971153846153846,0.3333333333333333
0.21634615384615385,0.3333333333333333
0.21634615384615385,0.3548387096774194
0.23076923076923078,0.3548387096774194
0.23076923076923078,0.3655913978494624
0.2403846153846154,0.3655913978494624
0.2403846153846154,0.3763440860215054
0.24519230769230768,0.3763440860215054
0.24519230769230768,0.3870967741935484
0.2644230769230769,0.3870967741935484
0.2644230769230769,0.3978494623655914
0.27403846153846156,0.3978494623655914
0.27403846153846156,0.40860215053763443
0.2980769230769231,0.40860215053763443
0.2980769230769231,0.41935483870967744
0.3173076923076923,0.41935483870967744
0.3173076923076923,0.43010752688172044
0.36538461538461536,0.43010752688172044
0.36538461538461536,0.44086021505376344
0.3942307692307692,0.44086021505376344
0.3942307692307692,0.45161290322580644
0.40384615384615385,0.45161290322580644
0.40384615384615385,0.4731182795698925
0.4230769230769231,0.4731182795698925
0.4230769230769231,0.4838709677419355
0.4375,0.4838709677419355
0.4375,0.5161290322580645
0.44711538461538464,0.5161290322580645
0.44711538461538464,0.5268817204301075
0.4519230769230769,0.5268817204301075
0.4519230769230769,0.5376344086021505
0.4951923076923077,0.5376344086021505
0.4951923076923077,0.5483870967741935
0.5144230769230769,0.5483870967741935
0.5144230769230769,0.5591397849462365
0.5528846153846154,0.5591397849462365
0.5528846153846154,0.5698924731182796
0.5576923076923077,0.5698924731182796
0.5576923076923077,0.6021505376344086
0.5913461538461539,0.6021505376344086
0.5913461538461539,0.6344086021505376
0.5961538461538461,0.6344086021505376
0.5961538461538461,0.6559139784946236
0.6009615384615384,0.6559139784946236
0.6009615384615384,0.6666666666666666
0.6105769230769231,0.6666666666666666
0.6105769230769231,0.6774193548387096
0.625,0.6774193548387096
0.625,0.6989247311827957
0.6490384615384616,0.6989247311827957
0.6490384615384616,0.7096774193548387
0.6730769230769231,0.7096774193548387
0.6730769230769231,0.7204301075268817
0.6923076923076923,0.7204301075268817
0.6923076923076923,0.7634408602150538
0.6971153846153846,0.7634408602150538
0.6971153846153846,0.7741935483870968
0.7019230769230769,0.7741935483870968
0.7019230769230769,0.7849462365591398
0.7163461538461539,0.7849462365591398
0.7163461538461539,0.7956989247311828
0.7211538461538461,0.7956989247311828
0.7211538461538461,0.8064516129032258
0.7403846153846154,0.8064516129032258
0.7403846153846154,0.8172043010752689
0.75,0.8172043010752689
0.75,0.8279569892473119
0.7596153846153846,0.8279569892473119
0.7596153846153846,0.8387096774193549
0.7644230769230769,0.8387096774193549
0.7644230769230769,0.8494623655913979
0.8028846153846154,0.8494623655913979
0.8028846153846154,0.8924731182795699
0.8076923076923077,0.8924731182795699
0.8076923076923077,0.9032258064516129
0.8317307692307693,0.9032258064516129
0.8317307692307693,0.9139784946236559
0.8461538461538461,0.9139784946236559
0.8461538461538461,0.9247311827956989
0.8653846153846154,0.9247311827956989
0.8653846153846154,0.9354838709677419
0.8990384615384616,0.9354838709677419
0.8990384615384616,0.946236559139785
0.9423076923076923,0.946236559139785
0.9423076923076923,0.956989247311828
0.9759615384615384,0.956989247311828
0.9759615384615384,0.967741935483871
0.9903846153846154,0.967741935483871
0.9903846153846154,0.978494623655914
0.9951923076923077,0.978494623655914
0.9951923076923077,0.989247311827957
1.0,0.989247311827957
1.0,1.0
