class,curve,x,y
decrease,roc,0.0,0.0
decrease,roc,0.005917159763313609,0.0
decrease,roc,0.011834319526627219,0.0
decrease,roc,0.011834319526627219,0.015151515151515152
decrease,roc,0.01775147928994083,0.015151515151515152
decrease,roc,0.01775147928994083,0.030303030303030304
decrease,roc,0.03550295857988166,0.030303030303030304
decrease,roc,0.03550295857988166,0.045454545454545456
decrease,roc,0.0650887573964497,0.045454545454545456
decrease,roc,0.0650887573964497,0.06060606060606061
decrease,roc,0.07100591715976332,0.06060606060606061
decrease,roc,0.07100591715976332,0.07575757575757576
decrease,roc,0.10059171597633136,0.07575757575757576
decrease,roc,0.10059171597633136,0.10606060606060606
decrease,roc,0.10650887573964497,0.10606060606060606
decrease,roc,0.10650887573964497,0.12121212121212122
decrease,roc,0.1301775147928994,0.12121212121212122
decrease,roc,0.1301775147928994,0.13636363636363635
decrease,roc,0.14201183431952663,0.13636363636363635
decrease,roc,0.14201183431952663,0.15151515151515152
decrease,roc,0.16568047337278108,0.15151515151515152
decrease,roc,0.16568047337278108,0.18181818181818182
decrease,roc,0.1834319526627219,0.18181818181818182
decrease,roc,0.1834319526627219,0.19696969696969696
decrease,roc,0.20118343195266272,0.19696969696969696
decrease,roc,0.20118343195266272,0.21212121212121213
decrease,roc,0.20710059171597633,0.21212121212121213
decrease,roc,0.20710059171597633,0.22727272727272727
decrease,roc,0.22485207100591717,0.22727272727272727
decrease,roc,0.22485207100591717,0.25757575757575757
decrease,roc,0.2485207100591716,0.25757575757575757
decrease,roc,0.2485207100591716,0.30303030303030304
decrease,roc,0.2603550295857988,0.30303030303030304
decrease,roc,0.2603550295857988,0.3181818181818182
decrease,roc,0.28402366863905326,0.3181818181818182
decrease,roc,0.28402366863905326,0.3787878787878788
decrease,roc,0.2958579881656805,0.3787878787878788
decrease,roc,0.2958579881656805,0.3939393939393939
decrease,roc,0.35502958579881655,0.3939393939393939
decrease,roc,0.35502958579881655,0.4090909090909091
decrease,roc,0.3668639053254438,0.4090909090909091
decrease,roc,0.3668639053254438,0.42424242424242425
decrease,roc,0.378698224852071,0.42424242424242425
decrease,roc,0.378698224852071,0.4393939393939394
decrease,roc,0.38461538461538464,0.4393939393939394
decrease,roc,0.38461538461538464,0.45454545454545453
decrease,roc,0.40236686390532544,0.45454545454545453
