class,curve,x,y
decrease,roc,0.0,0.0
decrease,roc,0.025,0.0
decrease,roc,0.075,0.0
decrease,roc,0.075,0.07692307692307693
decrease,roc,0.125,0.07692307692307693
decrease,roc,0.125,0.11538461538461539
decrease,roc,0.15,0.11538461538461539
decrease,roc,0.15,0.19230769230769232
decrease,roc,0.175,0.19230769230769232
decrease,roc,0.175,0.2692307692307692
decrease,roc,0.225,0.2692307692307692
decrease,roc,0.225,0.3076923076923077
decrease,roc,0.3,0.3076923076923077
decrease,roc,0.3,0.34615384615384615
decrease,roc,0.5,0.34615384615384615
decrease,roc,0.5,0.38461538461538464
decrease,roc,0.575,0.38461538461538464
decrease,roc,0.575,0.4230769230769231
decrease,roc,0.65,0.4230769230769231
decrease,roc,0.65,0.5
decrease,roc,0.7,0.5
decrease,roc,0.7,0.6538461538461539
decrease,roc,0.725,0.6538461538461539
decrease,roc,0.725,0.6923076923076923
decrease,roc,0.775,0.6923076923076923
decrease,roc,0.775,0.7307692307692307
decrease,roc,0.85,0.7307692307692307
decrease,roc,0.85,0.7692307692307693
decrease,roc,0.875,0.7692307692307693
decrease,roc,0.875,0.8076923076923077
decrease,roc,0.925,0.8076923076923077
decrease,roc,0.925,0.8846153846153846
decrease,roc,0.975,0.8846153846153846
decrease,roc,0.975,1.0
decrease,roc,1.0,1.0
decrease,pr,1.0,0.3939393939393939
decrease,pr,1.0,0.4
decrease,pr,0.9615384615384616,0.390625
decrease,pr,0.9230769230769231,0.38095238095238093
decrease,pr,0.8846153846153846,0.3709677419354839
decrease,pr,0.8846153846153846,0.3770491803278688
decrease,pr,0.8846153846153846,0.38333333333333336
decrease,pr,0.8461538461538461,0.3728813559322034
decrease,pr,0.8076923076923077,0.3620689655172414
decrease,pr,0.8076923076923077,0.3684210526315789
decrease,pr,0.8076923076923077,0.375
decrease,pr,0.7692307692307693,0.36363636363636365
decrease,pr,0.7692307692307693,0.37037037037037035
decrease,pr,0.7307692307692307,0.3584905660377358
decrease,pr,0.7307692307692307,0.36538461538461536
decrease,pr,0.7307692307692307,0.37254901960784315
decrease,pr,0.7307692307692307,0.38
decrease,pr,0.6923076923076923,0.3673469387755102
decrease,pr,0.6923076923076923,0.375
decrease,pr,0.6923076923076923,0.3829787234042553
decrease,pr,0.6538461538461539,0.3695652173913043
decrease,pr,0.6538461538461539,0.37777777777777777
decrease,pr,0.6153846153846154,0.36363636363636365
