precision,recall
0.3148936170212766,1.0
0.31196581196581197,0.9864864864864865
0.3133047210300429,0.9864864864864865
0.3146551724137931,0.9864864864864865
0.3116883116883117,0.972972972972973
0.3130434782608696,0.972972972972973
0.314410480349345,0.972972972972973
0.3157894736842105,0.972972972972973
0.31718061674008813,0.972972972972973
0.3185840707964602,0.972972972972973
0.32,0.972972972972973
0.32142857142857145,0.972972972972973
0.32286995515695066,0.972972972972973
0.32432432432432434,0.972972972972973
0.3257918552036199,0.972972972972973
0.32727272727272727,0.972972972972973
0.3287671232876712,0.972972972972973
0.3302752293577982,0.972972972972973
0.3317972350230415,0.972972972972973
0.3333333333333333,0.972972972972973
0.33488372093023255,0.972972972972973
0.3364485981308411,0.972972972972973
0.3380281690140845,0.972972972972973
0.33962264150943394,0.972972972972973
0.3412322274881517,0.972972972972973
0.3380952380952381,0.9594594594594594
0.3397129186602871,0.9594594594594594
0.34134615384615385,0.9594594594594594
0.34299516908212563,0.9594594594594594
0.33980582524271846,0.9459459459459459
0.34146341463414637,0.9459459459459459
0.3431372549019608,0.9459459459459459
0.3448275862068966,0.9459459459459459
0.3465346534653465,0.9459459459459459
0.3482587064676617,0.9459459459459459
0.345,0.9324324324324325
0.34673366834170855,0.9324324324324325
0.3434343434343434,0.918918918918919
0.34517766497461927,0.918918918918919
0.3469387755102041,0.918918918918919
0.3435897435897436,0.9054054054054054
0.34536082474226804,0.9054054054054054
0.3471502590673575,0.9054054054054054
0.3489583333333333,0.9054054054054054
0.3507853403141361,0.9054054054054054
0.3526315789473684,0.9054054054054054
0.3492063492063492,0.8918918918918919
0.35106382978723405,0.8918918918918919
0.35294117647058826,0.8918918918918919
0.3548387096774194,0.8918918918918919
0.3567567567567568,0.8918918918918919
0.358695652173913,0.8918918918918919
0.36065573770491804,0.8918918918918919
0.3626373626373626,0.8918918918918919
0.35911602209944754,0.8783783783783784
0.35555555555555557,0.8648648648648649
0.3575418994413408,0.8648648648648649
0.3539325842696629,0.8513513513513513
0.3559322033898305,0.8513513513513513
0.35795454545454547,0.8513513513513513
0.36,0.8513513513513513
0.3620689655172414,0.8513513513513513
0.3583815028901734,0.8378378378378378
0.36046511627906974,0.8378378378378378
0.3567251461988304,0.8243243243243243
0.3588235294117647,0.8243243243243243
0.3609467455621302,0.8243243243243243
0.3630952380952381,0.8243243243243243
0.3652694610778443,0.8243243243243243
0.3614457831325301,0.8108108108108109
0.36363636363636365,0.8108108108108109
0.36585365853658536,0.8108108108108109
0.36809815950920244,0.8108108108108109
0.37037037037037035,0.8108108108108109
0.37267080745341613,0.8108108108108109
0.375,0.8108108108108109
0.3710691823899371,0.7972972972972973
0.37341772151898733,0.7972972972972973
0.37579617834394907,0.7972972972972973
0.3782051282051282,0.7972972972972973
0.3741935483870968,0.7837837837837838
0.37662337662337664,0.7837837837837838
0.37254901960784315,0.7702702702702703
0.3684210526315789,0.7567567567567568
0.3708609271523179,0.7567567567567568
0.37333333333333335,0.7567567567567568
0.37583892617449666,0.7567567567567568
0.3783783783783784,0.7567567567567568
0.38095238095238093,0.7567567567567568
0.3835616438356164,0.7567567567567568
0.38620689655172413,0.7567567567567568
0.3888888888888889,0.7567567567567568
0.3916083916083916,0.7567567567567568
0.3873239436619718,0.7432432432432432
0.3829787234042553,0.7297297297297297
0.37857142857142856,0.7162162162162162
0.381294964028777,0.7162162162162162
0.37681159420289856,0.7027027027027027
0.3795620437956204,0.7027027027027027
0.38235294117647056,0.7027027027027027
0.3851851851851852,0.7027027027027027
0.3880597014925373,0.7027027027027027
0.39097744360902253,0.7027027027027027
0.3939393939393939,0.7027027027027027
0.3893129770992366,0.6891891891891891
0.3923076923076923,0.6891891891891891
0.3875968992248062,0.6756756756756757
0.390625,0.6756756756756757
0.3858267716535433,0.6621621621621622
0.38095238095238093,0.6486486486486487
0.384,0.6486486486486487
0.3870967741935484,0.6486486486486487
0.3902439024390244,0.6486486486486487
0.38524590163934425,0.6351351351351351
0.3884297520661157,0.6351351351351351
0.39166666666666666,0.6351351351351351
0.3949579831932773,0.6351351351351351
0.3983050847457627,0.6351351351351351
0.4017094017094017,0.6351351351351351
0.39655172413793105,0.6216216216216216
0.391304347826087,0.6081081081081081
0.39473684210526316,0.6081081081081081
0.3893805309734513,0.5945945945945946
0.39285714285714285,0.5945945945945946
0.38738738738738737,0.581081081081081
0.38181818181818183,0.5675675675675675
0.3853211009174312,0.5675675675675675
0.3888888888888889,0.5675675675675675
0.38317757009345793,0.5540540540540541
0.3867924528301887,0.5540540540540541
0.3904761904761905,0.5540540540540541
0.38461538461538464,0.5405405405405406
0.3883495145631068,0.5405405405405406
0.39215686274509803,0.5405405405405406
0.39603960396039606,0.5405405405405406
0.4,0.5405405405405406
0.40404040404040403,0.5405405405405406
0.40816326530612246,0.5405405405405406
0.41237113402061853,0.5405405405405406
0.4166666666666667,0.5405405405405406
0.4105263157894737,0.527027027027027
0.4148936170212766,0.527027027027027
0.40860215053763443,0.5135135135135135
0.41304347826086957,0.5135135135135135
0.4175824175824176,0.5135135135135135
0.4111111111111111,0.5
0.4044943820224719,0.4864864864864865
0.4090909090909091,0.4864864864864865
0.41379310344827586,0.4864864864864865
0.4069767441860465,0.47297297297297297
0.4,0.4594594594594595
0.40476190476190477,0.4594594594594595
0.40963855421686746,0.4594594594594595
0.4024390243902439,0.44594594594594594
0.3950617283950617,0.43243243243243246
0.3875,0.4189189189189189
0.3924050632911392,0.4189189189189189
0.3974358974358974,0.4189189189189189
0.4025974025974026,0.4189189189189189
0.39473684210526316,0.40540540540540543
0.4,0.40540540540540543
0.3918918918918919,0.3918918918918919
0.3972602739726027,0.3918918918918919
0.4027777777777778,0.3918918918918919
0.39436619718309857,0.3783783783783784
0.4,0.3783783783783784
0.4057971014492754,0.3783783783783784
0.4117647058823529,0.3783783783783784
0.417910447761194,0.3783783783783784
0.42424242424242425,0.3783783783783784
0.4307692307692308,0.3783783783783784
0.4375,0.3783783783783784
0.4444444444444444,0.3783783783783784
0.45161290322580644,0.3783783783783784
0.45901639344262296,0.3783783783783784
0.45,0.36486486486486486
0.4576271186440678,0.36486486486486486
0.46551724137931033,0.36486486486486486
0.47368421052631576,0.36486486486486486
0.48214285714285715,0.36486486486486486
0.4909090909090909,0.36486486486486486
0.5,0.36486486486486486
0.5094339622641509,0.36486486486486486
0.5192307692307693,0.36486486486486486
0.5294117647058824,0.36486486486486486
0.54,0.36486486486486486
0.5306122448979592,0.35135135135135137
0.5416666666666666,0.35135135135135137
0.5319148936170213,0.33783783783783783
0.5217391304347826,0.32432432432432434
0.5111111111111111,0.3108108108108108
0.5,0.2972972972972973
0.5116279069767442,0.2972972972972973
0.5238095238095238,0.2972972972972973
0.5121951219512195,0.28378378378378377
0.525,0.28378378378378377
0.5384615384615384,0.28378378378378377
0.5263157894736842,0.2702702702702703
0.5405405405405406,0.2702702702702703
0.5555555555555556,0.2702702702702703
0.5714285714285714,0.2702702702702703
0.5882352941176471,0.2702702702702703
0.5757575757575758,0.25675675675675674
0.59375,0.25675675675675674
0.6129032258064516,0.25675675675675674
0.6,0.24324324324324326
0.5862068965517241,0.22972972972972974
0.6071428571428571,0.22972972972972974
0.5925925925925926,0.21621621621621623
0.5769230769230769,0.20270270270270271
0.6,0.20270270270270271
0.5833333333333334,0.1891891891891892
0.6086956521739131,0.1891891891891892
0.6363636363636364,0.1891891891891892
0.6190476190476191,0.17567567567567569
0.65,0.17567567567567569
0.6842105263157895,0.17567567567567569
0.6666666666666666,0.16216216216216217
0.6470588235294118,0.14864864864864866
0.6875,0.14864864864864866
0.6666666666666666,0.13513513513513514
0.7142857142857143,0.13513513513513514
0.6923076923076923,0.12162162162162163
0.6666666666666666,0.10810810810810811
0.6363636363636364,0.0945945945945946
0.7,0.0945945945945946
0.6666666666666666,0.08108108108108109
0.625,0.06756756756756757
0.7142857142857143,0.06756756756756757
0.6666666666666666,0.05405405405405406
0.6,0.04054054054054054
0.75,0.04054054054054054
0.6666666666666666,0.02702702702702703
1.0,0.02702702702702703
1.0,0.013513513513513514
1.0,0.0
