fpr,tpr
0.0,0.0
0.10576923076923077,0.08602150537634409
0.11057692307692307,0.0967741935483871
0.11057692307692307,0.12903225806451613
0.125,0.12903225806451613
0.125,0.13978494623655913
0.1346153846153846,0.13978494623655913
0.1346153846153846,0.16129032258064516
0.18269230769230768,0.16129032258064516
0.18269230769230768,0.1827956989247312
0.20192307692307693,0.1827956989247312
0.20192307692307693,0.20430107526881722
0.27884615384615385,0.20430107526881722
0.27884615384615385,0.21505376344086022
0.28365384615384615,0.21505376344086022
0.28365384615384615,0.22580645161290322
0.28846153846153844,0.22580645161290322
0.28846153846153844,0.25806451612903225
0.3076923076923077,0.25806451612903225
0.3076923076923077,0.26881720430107525
0.3125,0.26881720430107525
0.3125,0.27956989247311825
0.3269230769230769,0.27956989247311825
0.3269230769230769,0.2903225806451613
0.3317307692307692,0.2903225806451613
0.3317307692307692,0.3118279569892473
0.33653846153846156,0.3118279569892473
0.33653846153846156,0.3225806451612903
0.34134615384615385,0.3225806451612903
0.34134615384615385,0.34408602150537637
0.3798076923076923,0.34408602150537637
0.3798076923076923,0.3548387096774194
0.38461538461538464,0.3548387096774194
0.38461538461538464,0.3655913978494624
0.39903846153846156,0.3655913978494624
0.39903846153846156,0.3763440860215054
0.4182692307692308,0.3763440860215054
0.4182692307692308,0.3870967741935484
0.4326923076923077,0.3870967741935484
0.4326923076923077,0.3978494623655914
0.44711538461538464,0.3978494623655914
0.44711538461538464,0.40860215053763443
0.4519230769230769,0.40860215053763443
0.4519230769230769,0.41935483870967744
0.46634615384615385,0.41935483870967744
0.46634615384615385,0.44086021505376344
0.4951923076923077,0.44086021505376344
0.4951923076923077,0.45161290322580644
0.5048076923076923,0.45161290322580644
0.5048076923076923,0.46236559139784944
0.5096153846153846,0.46236559139784944
0.5096153846153846,0.4731182795698925
0.5192307692307693,0.4731182795698925
0.5192307692307693,0.5053763440860215
0.5240384615384616,0.5053763440860215
0.5240384615384616,0.5483870967741935
0.5288461538461539,0.5483870967741935
0.5288461538461539,0.5591397849462365
0.5480769230769231,0.5591397849462365
0.5480769230769231,0.5698924731182796
0.5528846153846154,0.5698924731182796
0.5528846153846154,0.5806451612903226
0.5769230769230769,0.5806451612903226
0.5769230769230769,0.5913978494623656
0.5961538461538461,0.5913978494623656
0.5961538461538461,0.6021505376344086
0.6009615384615384,0.6021505376344086
0.6009615384615384,0.6129032258064516
0.6057692307692307,0.6129032258064516
0.6057692307692307,0.6236559139784946
0.6153846153846154,0.6236559139784946
0.6153846153846154,0.6344086021505376
0.6201923076923077,0.6344086021505376
0.6201923076923077,0.6451612903225806
0.6346153846153846,0.6451612903225806
0.6346153846153846,0.6559139784946236
0.6490384615384616,0.6559139784946236
0.6490384615384616,0.6666666666666666
0.6586538461538461,0.6666666666666666
0.6586538461538461,0.6774193548387096
0.6730769230769231,0.6774193548387096
0.6730769230769231,0.6881720430107527
0.6875,0.6881720430107527
0.6875,0.6989247311827957
0.6971153846153846,0.6989247311827957
0.6971153846153846,0.7096774193548387
0.7115384615384616,0.7096774193548387
0.7115384615384616,0.7204301075268817
0.7403846153846154,0.7204301075268817
0.7403846153846154,0.7311827956989247
0.7740384615384616,0.7311827956989247
0.7740384615384616,0.7419354838709677
0.8125,0.7419354838709677
0.8125,0.7526881720430108
0.8221153846153846,0.7526881720430108
0.8221153846153846,0.7741935483870968
0.8269230769230769,0.7741935483870968
0.8269230769230769,0.7849462365591398
0.8557692307692307,0.7849462365591398
0.8557692307692307,0.8064516129032258
0.8653846153846154,0.8064516129032258
0.8653846153846154,0.8172043010752689
0.8942307692307693,0.8172043010752689
0.8942307692307693,0.8387096774193549
0.9086538461538461,0.8387096774193549
0.9086538461538461,0.8494623655913979
0.9182692307692307,0.8494623655913979
0.9182692307692307,0.9032258064516129
0.9278846153846154,0.9032258064516129
0.9278846153846154,0.9354838709677419
0.9471153846153846,0.9354838709677419
0.9471153846153846,0.956989247311828
0.9759615384615384,0.956989247311828
0.9759615384615384,0.967741935483871
0.9807692307692307,0.967741935483871
0.9807692307692307,0.978494623655914
0.9855769230769231,0.978494623655914
0.9855769230769231,0.989247311827957
0.9903846153846154,0.989247311827957
0.9903846153846154,1.0
1.0,1.0
