fpr,tpr
0.0,0.0
0.004807692307692308,0.0
0.009615384615384616,0.0
0.009615384615384616,0.021505376344086023
0.014423076923076924,0.021505376344086023
0.014423076923076924,0.043010752688172046
0.019230769230769232,0.043010752688172046
0.019230769230769232,0.053763440860215055
0.028846153846153848,0.053763440860215055
0.028846153846153848,0.06451612903225806
0.057692307692307696,0.06451612903225806
0.057692307692307696,0.07526881720430108
0.08653846153846154,0.07526881720430108
0.08653846153846154,0.10752688172043011
0.10096153846153846,0.10752688172043011
0.10096153846153846,0.11827956989247312
0.10576923076923077,0.11827956989247312
0.10576923076923077,0.13978494623655913
0.11057692307692307,0.13978494623655913
0.11057692307692307,0.16129032258064516
0.11538461538461539,0.16129032258064516
0.11538461538461539,0.17204301075268819
0.1201923076923077,0.17204301075268819
0.1201923076923077,0.1935483870967742
0.20192307692307693,0.1935483870967742
0.20192307692307693,0.21505376344086022
0.20673076923076922,0.21505376344086022
0.20673076923076922,0.22580645161290322
0.22115384615384615,0.22580645161290322
0.22115384615384615,0.24731182795698925
0.23557692307692307,0.24731182795698925
0.23557692307692307,0.25806451612903225
0.2692307692307692,0.25806451612903225
0.2692307692307692,0.2903225806451613
0.27884615384615385,0.2903225806451613
0.27884615384615385,0.3010752688172043
0.2932692307692308,0.3010752688172043
0.2932692307692308,0.3225806451612903
0.30288461538461536,0.3225806451612903
0.30288461538461536,0.34408602150537637
0.3173076923076923,0.34408602150537637
0.3173076923076923,0.3548387096774194
0.3317307692307692,0.3548387096774194
0.3317307692307692,0.3655913978494624
0.34615384615384615,0.3655913978494624
0.34615384615384615,0.3870967741935484
0.35096153846153844,0.3870967741935484
0.35096153846153844,0.3978494623655914
0.3557692307692308,0.3978494623655914
0.3557692307692308,0.44086021505376344
0.36538461538461536,0.44086021505376344
0.36538461538461536,0.46236559139784944
0.3701923076923077,0.46236559139784944
0.3701923076923077,0.4731182795698925
0.375,0.4731182795698925
0.375,0.4838709677419355
0.3942307692307692,0.4838709677419355
0.3942307692307692,0.5053763440860215
0.39903846153846156,0.5053763440860215
0.39903846153846156,0.5161290322580645
0.40384615384615385,0.5161290322580645
0.40384615384615385,0.5376344086021505
0.41346153846153844,0.5376344086021505
0.41346153846153844,0.5483870967741935
0.4230769230769231,0.5483870967741935
0.4230769230769231,0.5698924731182796
0.4423076923076923,0.5698924731182796
0.4423076923076923,0.5913978494623656
0.44711538461538464,0.5913978494623656
0.44711538461538464,0.6021505376344086
0.47115384615384615,0.6021505376344086
0.47115384615384615,0.6129032258064516
0.5,0.6129032258064516
0.5,0.6236559139784946
0.5096153846153846,0.6236559139784946
0.5096153846153846,0.6451612903225806
0.5144230769230769,0.6451612903225806
0.5144230769230769,0.6559139784946236
0.5288461538461539,0.6559139784946236
0.5288461538461539,0.6666666666666666
0.5817307692307693,0.6666666666666666
0.5817307692307693,0.6774193548387096
0.5913461538461539,0.6774193548387096
0.5913461538461539,0.6881720430107527
0.5961538461538461,0.6881720430107527
0.5961538461538461,0.6989247311827957
0.6057692307692307,0.6989247311827957
0.6057692307692307,0.7096774193548387
0.6971153846153846,0.7096774193548387
0.6971153846153846,0.7204301075268817
0.7115384615384616,0.7204301075268817
0.7115384615384616,0.7419354838709677
0.7211538461538461,0.7419354838709677
0.7211538461538461,0.7741935483870968
0.7403846153846154,0.7741935483870968
0.7403846153846154,0.7956989247311828
0.7932692307692307,0.7956989247311828
0.7932692307692307,0.8064516129032258
0.8317307692307693,0.8064516129032258
0.8317307692307693,0.8494623655913979
0.8990384615384616,0.8494623655913979
0.8990384615384616,0.8602150537634409
0.9038461538461539,0.8602150537634409
0.9038461538461539,0.8709677419354839
0.9086538461538461,0.8709677419354839
0.9086538461538461,0.8817204301075269
0.9182692307692307,0.8817204301075269
0.9182692307692307,0.8924731182795699
0.9278846153846154,0.8924731182795699
0.9278846153846154,0.9139784946236559
0.9375,0.9139784946236559
0.9375,0.9247311827956989
0.9567307692307693,0.9247311827956989
0.9567307692307693,0.9354838709677419
0.9663461538461539,0.9354838709677419
0.9663461538461539,0.946236559139785
0.9807692307692307,0.946236559139785
0.9807692307692307,0.956989247311828
0.9903846153846154,0.956989247311828
0.9903846153846154,0.967741935483871
1.0,0.967741935483871
1.0,1.0
