class,curve,x,y
decrease,roc,0.0,0.0
decrease,roc,0.8520710059171598,0.8939393939393939
decrease,roc,0.8520710059171598,0.9090909090909091
decrease,roc,0.863905325443787,0.9090909090909091
decrease,roc,0.863905325443787,0.9242424242424242
decrease,roc,0.8875739644970414,0.9242424242424242
decrease,roc,0.8875739644970414,0.9393939393939394
decrease,roc,0.9349112426035503,0.9393939393939394
decrease,roc,0.9349112426035503,0.9545454545454546
decrease,roc,0.9763313609467456,0.9545454545454546
decrease,roc,0.9763313609467456,0.9696969696969697
decrease,roc,0.9822485207100592,0.9696969696969697
decrease,roc,0.9822485207100592,0.9848484848484849
decrease,roc,0.9940828402366864,0.9848484848484849
decrease,roc,0.9940828402366864,1.0
decrease,roc,1.0,1.0
decrease,pr,1.0,0.28085106382978725
decrease,pr,1.0,0.28205128205128205
decrease,pr,0.9848484848484849,0.27896995708154504
decrease,pr,0.9848484848484849,0.2801724137931034
decrease,pr,0.9848484848484849,0.2813852813852814
decrease,pr,0.9696969696969697,0.2782608695652174
decrease,pr,0.9696969696969697,0.2794759825327511
decrease,pr,0.9545454545454546,0.27631578947368424
decrease,pr,0.9545454545454546,0.2775330396475771
decrease,pr,0.9545454545454546,0.27876106194690264
decrease,pr,0.9545454545454546,0.28
decrease,pr,0.9545454545454546,0.28125
decrease,pr,0.9545454545454546,0.2825112107623318
decrease,pr,0.9545454545454546,0.28378378378378377
decrease,pr,0.9545454545454546,0.2850678733031674
decrease,pr,0.9393939393939394,0.2818181818181818
decrease,pr,0.9393939393939394,0.2831050228310502
decrease,pr,0.9393939393939394,0.28440366972477066
decrease,pr,0.9393939393939394,0.2857142857142857
decrease,pr,0.9393939393939394,0.28703703703703703
decrease,pr,0.9393939393939394,0.28837209302325584
decrease,pr,0.9393939393939394,0.2897196261682243
decrease,pr,0.9393939393939394,0.29107981220657275
decrease,pr,0.9393939393939394,0.29245283018867924
decrease,pr,0.9242424242424242,0.2890995260663507
decrease,pr,0.9242424242424242,0.2904761904761905
decrease,pr,0.9242424242424242,0.291866028708134
decrease,pr,0.9242424242424242,0.2932692307692308
decrease,pr,0.9242424242424242,0.2946859903381642
decrease,pr,0.9090909090909091,0.2912621359223301
decrease,pr,0.9090909090909091,0.2926829268292683
decrease,pr,0.9090909090909091,0.29411764705882354
decrease,pr,0.8939393939393939,0.29064039408866993
decrease,pr,0.0,1.0
increase,roc,0.0,0.0
increase,roc,0.006211180124223602,0.0
increase,roc,0.006211180124223602,0.013513513513513514
increase,roc,0.012422360248447204,0.013513513513513514
increase,roc,0.012422360248447204,0.05405405405405406
increase,roc,0.043478260869565216,0.05405405405405406
increase,roc,0.043478260869565216,0.06756756756756757
increase,roc,0.055900621118012424,0.06756756756756757
increase,roc,0.055900621118012424,0.08108108108108109
increase,roc,0.06832298136645963,0.08108108108108109
increase,roc,0.06832298136645963,0.0945945945945946
increase,roc,0.07453416149068323,0.0945945945945946
increase,roc,0.07453416149068323,0.10810810810810811
increase,roc,0.09316770186335403,0.10810810810810811
increase,roc,0.09316770186335403,0.12162162162162163
increase,roc,0.10559006211180125,0.12162162162162163
increase,roc,0.10559006211180125,0.14864864864864866
increase,roc,0.13043478260869565,0.14864864864864866
increase,roc,0.13043478260869565,0.16216216216216217
increase,roc,0.17391304347826086,0.16216216216216217
increase,roc,0.17391304347826086,0.20270270270270271
increase,roc,0.18012422360248448,0.20270270270270271
increase,roc,0.18012422360248448,0.21621621621621623
increase,roc,0.19875776397515527,0.21621621621621623
increase,roc,0.19875776397515527,0.22972972972972974
increase,roc,0.2236024844720497,0.22972972972972974
increase,roc,0.2236024844720497,0.25675675675675674
increase,roc,0.2546583850931677,0.25675675675675674
increase,roc,0.2546583850931677,0.2702702702702703
increase,roc,0.30434782608695654,0.2702702702702703
increase,roc,0.30434782608695654,0.3108108108108108
increase,roc,0.3416149068322981,0.3108108108108108
increase,roc,0.3416149068322981,0.32432432432432434
increase,roc,0.36024844720496896,0.32432432432432434
increase,roc,0.36024844720496896,0.33783783783783783
increase,roc,0.37888198757763975,0.33783783783783783
increase,roc,0.37888198757763975,0.35135135135135137
increase,roc,0.39751552795031053,0.35135135135135137
increase,roc,0.39751552795031053,0.3783783783783784
increase,roc,0.40372670807453415,0.3783783783783784
increase,roc,0.40372670807453415,0.4189189189189189
increase,roc,0.40993788819875776,0.4189189189189189
increase,roc,0.40993788819875776,0.43243243243243246
increase,roc,0.4161490683229814,0.43243243243243246
increase,roc,0.4161490683229814,0.4594594594594595
increase,roc,0.43478260869565216,0.4594594594594595
increase,roc,0.43478260869565216,0.47297297297297297
increase,roc,0.4409937888198758,0.47297297297297297
increase,roc,0.4409937888198758,0.5
increase,roc,0.45962732919254656,0.5
increase,roc,0.45962732919254656,0.5135135135135135
increase,roc,0.4782608695652174,0.5135135135135135
increase,roc,0.4782608695652174,0.5405405405405406
increase,roc,0.484472049689441,0.5405405405405406
increase,roc,0.484472049689441,0.5540540540540541
increase,roc,0.5217391304347826,0.5540540540540541
increase,roc,0.5217391304347826,0.581081081081081
increase,roc,0.5279503105590062,0.581081081081081
