class,curve,x,y
A,roc,0.0,0.0
A,roc,0.0,0.009259259259259259
A,roc,0.007575757575757576,0.009259259259259259
A,roc,0.007575757575757576,0.027777777777777776
A,roc,0.015151515151515152,0.027777777777777776
A,roc,0.015151515151515152,0.05555555555555555
A,roc,0.01893939393939394,0.05555555555555555
A,roc,0.01893939393939394,0.06481481481481481
A,roc,0.022727272727272728,0.06481481481481481
A,roc,0.022727272727272728,0.09259259259259259
A,roc,0.030303030303030304,0.09259259259259259
A,roc,0.030303030303030304,0.10185185185185185
A,roc,0.03409090909090909,0.10185185185185185
A,roc,0.03409090909090909,0.1574074074074074
A,roc,0.03787878787878788,0.1574074074074074
A,roc,0.03787878787878788,0.16666666666666666
A,roc,0.041666666666666664,0.16666666666666666
A,roc,0.041666666666666664,0.21296296296296297
A,roc,0.05303030303030303,0.21296296296296297
A,roc,0.05303030303030303,0.2222222222222222
A,roc,0.056818181818181816,0.2222222222222222
A,roc,0.056818181818181816,0.24074074074074073
A,roc,0.06060606060606061,0.24074074074074073
A,roc,0.06060606060606061,0.25
A,roc,0.06439393939393939,0.25
A,roc,0.06439393939393939,0.26851851851851855
A,roc,0.08333333333333333,0.26851851851851855
A,roc,0.08333333333333333,0.2962962962962963
A,roc,0.10227272727272728,0.2962962962962963
A,roc,0.10227272727272728,0.3148148148148148
A,roc,0.10984848484848485,0.3148148148148148
A,roc,0.10984848484848485,0.32407407407407407
A,roc,0.12121212121212122,0.32407407407407407
A,roc,0.12121212121212122,0.3333333333333333
A,roc,0.12878787878787878,0.3333333333333333
A,roc,0.12878787878787878,0.37037037037037035
A,roc,0.14393939393939395,0.37037037037037035
A,roc,0.14393939393939395,0.37962962962962965
A,roc,0.1590909090909091,0.37962962962962965
A,roc,0.1590909090909091,0.3888888888888889
A,roc,0.16666666666666666,0.3888888888888889
A,roc,0.16666666666666666,0.39814814814814814
A,roc,0.19696969696969696,0.39814814814814814
A,roc,0.19696969696969696,0.4074074074074074
A,roc,0.21212121212121213,0.4074074074074074
A,roc,0.21212121212121213,0.4166666666666667
A,roc,0.23863636363636365,0.4166666666666667
A,roc,0.23863636363636365,0.4351851851851852
A,roc,0.24242424242424243,0.4351851851851852
A,roc,0.24242424242424243,0.4537037037037037
A,roc,0.25757575757575757,0.4537037037037037
A,roc,0.25757575757575757,0.46296296296296297
A,roc,0.26136363636363635,0.46296296296296297
A,roc,0.26136363636363635,0.4722222222222222
A,roc,0.2765151515151515,0.4722222222222222
A,roc,0.2765151515151515,0.48148148148148145
A,roc,0.2803030303030303,0.48148148148148145
A,roc,0.2803030303030303,0.49074074074074076
A,roc,0.29545454545454547,0.49074074074074076
A,roc,0.29545454545454547,0.5
A,roc,0.29924242424242425,0.5
A,roc,0.29924242424242425,0.5092592592592593
A,roc,0.30303030303030304,0.5092592592592593
A,roc,0.30303030303030304,0.5185185185185185
A,roc,0.3106060606060606,0.5185185185185185
A,roc,0.3106060606060606,0.5370370370370371
A,roc,0.32575757575757575,0.5370370370370371
A,roc,0.32575757575757575,0.5555555555555556
A,roc,0.3333333333333333,0.5555555555555556
A,roc,0.3333333333333333,0.5648148148148148
A,roc,0.3371212121212121,0.5648148148148148
A,roc,0.3371212121212121,0.5833333333333334
A,roc,0.3409090909090909,0.5833333333333334
A,roc,0.3409090909090909,0.6018518518518519
A,roc,0.3522727272727273,0.6018518518518519
A,roc,0.3522727272727273,0.6111111111111112
A,roc,0.36742424242424243,0.6111111111111112
A,roc,0.36742424242424243,0.6203703703703703
A,roc,0.375,0.6203703703703703
A,roc,0.375,0.6296296296296297
A,roc,0.38257575757575757,0.6296296296296297
A,roc,0.38257575757575757,0.6481481481481481
A,roc,0.39015151515151514,0.6481481481481481
A,roc,0.39015151515151514,0.6574074074074074
A,roc,0.3939393939393939,0.6574074074074074
A,roc,0.3939393939393939,0.6666666666666666
A,roc,0.3977272727272727,0.6666666666666666
A,roc,0.3977272727272727,0.6759259259259259
A,roc,0.4015151515151515,0.6759259259259259
A,roc,0.4015151515151515,0.7037037037037037
A,roc,0.4090909090909091,0.7037037037037037
A,roc,0.4090909090909091,0.7314814814814815
A,roc,0.4128787878787879,0.7314814814814815
A,roc,0.4128787878787879,0.7777777777777778
A,roc,0.4166666666666667,0.7777777777777778
A,roc,0.4166666666666667,0.7870370370370371
A,roc,0.4356060606060606,0.7870370370370371
A,roc,0.4356060606060606,0.7962962962962963
A,roc,0.4393939393939394,0.7962962962962963
A,roc,0.4393939393939394,0.8055555555555556
A,roc,0.4431818181818182,0.8055555555555556
A,roc,0.4431818181818182,0.8148148148148148
A,roc,0.48484848484848486,0.8148148148148148
A,roc,0.48484848484848486,0.8240740740740741
A,roc,0.48863636363636365,0.8240740740740741
A,roc,0.48863636363636365,0.8611111111111112
A,roc,0.5037878787878788,0.8611111111111112
A,roc,0.5037878787878788,0.8703703703703703
A,roc,0.5416666666666666,0.8703703703703703
A,roc,0.5416666666666666,0.8888888888888888
A,roc,0.5643939393939394,0.8888888888888888
A,roc,0.5643939393939394,0.9074074074074074
A,roc,0.6136363636363636,0.9074074074074074
A,roc,0.6136363636363636,0.9166666666666666
A,roc,0.6515151515151515,0.9166666666666666
A,roc,0.6515151515151515,0.9351851851851852
A,roc,0.6553030303030303,0.9351851851851852
A,roc,0.6553030303030303,0.9444444444444444
A,roc,0.6628787878787878,0.9444444444444444
A,roc,0.6628787878787878,0.9537037037037037
A,roc,0.678030303030303,0.9537037037037037
A,roc,0.678030303030303,0.9629629629629629
A,roc,0.7083333333333334,0.9629629629629629
A,roc,0.7083333333333334,0.9814814814814815
A,roc,0.7234848484848485,0.9814814814814815
A,roc,0.7234848484848485,0.9907407407407407
A,roc,0.7386363636363636,0.9907407407407407
A,roc,0.7386363636363636,1.0
A,roc,0.9696969696969697,1.0
A,roc,0.9772727272727273,1.0
A,roc,1.0,1.0
A,pr,1.0,0.2903225806451613
A,pr,1.0,0.29110512129380056
A,pr,1.0,0.2918918918918919
A,pr,1.0,0.2926829268292683
A,pr,1.0,0.29347826086956524
A,pr,1.0,0.29427792915531337
