class,curve,x,y
A,roc,0.0,0.0
A,roc,0.09848484848484848,0.17592592592592593
A,roc,0.10227272727272728,0.19444444444444445
A,roc,0.13257575757575757,0.19444444444444445
A,roc,0.13257575757575757,0.2037037037037037
A,roc,0.13636363636363635,0.2037037037037037
A,roc,0.13636363636363635,0.2222222222222222
A,roc,0.1590909090909091,0.2222222222222222
A,roc,0.1590909090909091,0.23148148148148148
A,roc,0.17803030303030304,0.23148148148148148
A,roc,0.17803030303030304,0.24074074074074073
A,roc,0.1856060606060606,0.24074074074074073
A,roc,0.1856060606060606,0.25
A,roc,0.1893939393939394,0.25
A,roc,0.1893939393939394,0.26851851851851855
A,roc,0.22348484848484848,0.26851851851851855
A,roc,0.22348484848484848,0.2777777777777778
A,roc,0.22727272727272727,0.2777777777777778
A,roc,0.22727272727272727,0.28703703703703703
A,roc,0.23106060606060605,0.28703703703703703
A,roc,0.23106060606060605,0.2962962962962963
A,roc,0.23484848484848486,0.2962962962962963
A,roc,0.23484848484848486,0.3055555555555556
A,roc,0.23863636363636365,0.3055555555555556
A,roc,0.23863636363636365,0.3148148148148148
A,roc,0.2537878787878788,0.3148148148148148
A,roc,0.2537878787878788,0.32407407407407407
A,roc,0.2727272727272727,0.32407407407407407
A,roc,0.2727272727272727,0.3425925925925926
A,roc,0.2840909090909091,0.3425925925925926
A,roc,0.2840909090909091,0.35185185185185186
A,roc,0.3143939393939394,0.35185185185185186
A,roc,0.3143939393939394,0.3611111111111111
A,roc,0.3333333333333333,0.3611111111111111
A,roc,0.3333333333333333,0.37037037037037035
A,roc,0.3484848484848485,0.37037037037037035
A,roc,0.3484848484848485,0.3888888888888889
A,roc,0.3560606060606061,0.3888888888888889
A,roc,0.3560606060606061,0.4166666666666667
A,roc,0.36742424242424243,0.4166666666666667
A,roc,0.36742424242424243,0.42592592592592593
A,roc,0.3787878787878788,0.42592592592592593
A,roc,0.3787878787878788,0.46296296296296297
A,roc,0.39015151515151514,0.46296296296296297
A,roc,0.39015151515151514,0.4722222222222222
A,roc,0.3977272727272727,0.4722222222222222
A,roc,0.3977272727272727,0.48148148148148145
A,roc,0.4090909090909091,0.48148148148148145
A,roc,0.4090909090909091,0.5
A,roc,0.42045454545454547,0.5
A,roc,0.42045454545454547,0.5092592592592593
