iteration,train,valid,metric
1,1.0242453169178318,1.3171719312667847,cross_entropy
2,0.5961734022240381,1.2679167985916138,cross_entropy
3,0.5024841322085342,1.2380809783935547,cross_entropy
4,0.4565882980320099,1.2206145524978638,cross_entropy
5,0.42506175312037403,1.2117488384246826,cross_entropy
6,0.39851449666595135,1.2071888446807861,cross_entropy
7,0.38662716857082136,1.1958085298538208,cross_entropy
8,0.36913481923575336,1.2106812000274658,cross_entropy
9,0.3557448477006039,1.1887540817260742,cross_entropy
10,0.3479608921082439,1.1690374612808228,cross_entropy
11,0.3340573993738036,1.1871377229690552,cross_entropy
12,0.3249798032480317,1.1706819534301758,cross_entropy
13,0.3179065155217776,1.184051513671875,cross_entropy
14,0.3087692501627513,1.1981074810028076,cross_entropy
15,0.2954908923774555,1.19757080078125,cross_entropy
16,0.28684575098088466,1.1675128936767578,cross_entropy
17,0.26988878647318565,1.171530842781067,cross_entropy
18,0.2597696208143355,1.175625205039978,cross_entropy
19,0.25940601004136576,1.1857670545578003,cross_entropy
20,0.25192841749034217,1.2076164484024048,cross_entropy
21,0.2325246290026887,1.219225525856018,cross_entropy
22,0.22761200912724677,1.1961126327514648,cross_entropy
23,0.22735072689986713,1.2298600673675537,cross_entropy
24,0.23047963105066605,1.229285478591919,cross_entropy
25,0.22224016783985537,1.2503933906555176,cross_entropy
26,0.21302534119742042,1.2168225049972534,cross_entropy
