iteration,train,valid,metric
1,0.02396523177026152,0.02271246899946199,rmse
2,0.0231369337789573,0.02193267018240952,rmse
3,0.02235330130473996,0.02126629869732279,rmse
4,0.02159945187258348,0.02087385585890047,rmse
5,0.02091396165347981,0.02024287352437068,rmse
6,0.02020630507035581,0.01972813576296352,rmse
7,0.0196065233100103,0.01918492263337118,rmse
8,0.01901302079761278,0.01862784424468087,rmse
9,0.01847677673574467,0.01814965514855535,rmse
10,0.01795670140188308,0.01767914507636375,rmse
11,0.01748953932569304,0.01745381186724571,rmse
12,0.01705083136617786,0.01706571585614166,rmse
13,0.01660299692566552,0.01678052966214926,rmse
14,0.01615774294426626,0.0164456478041314,rmse
15,0.01576445395371115,0.01618808948018853,rmse
16,0.01537192085668608,0.01599285734347668,rmse
17,0.01499946097617139,0.01577995402791421,rmse
18,0.01462810062495012,0.01565192933684235,rmse
19,0.01435089353063729,0.0154415836856606,rmse
20,0.01407486889034525,0.0153237730216677,rmse
21,0.01374237464434076,0.01514779604872646,rmse
22,0.0134481972927494,0.01487636817260435,rmse
23,0.0131985513368887,0.01476149054159403,rmse
24,0.01286337337569128,0.01463145452488106,rmse
25,0.01259964668926459,0.01448251385341871,rmse
26,0.01229947449022368,0.01434009368287438,rmse
27,0.01209926270299245,0.01425991448538286,rmse
28,0.01183870857747599,0.01400867096190372,rmse
29,0.01159683374478174,0.01395184167479011,rmse
30,0.01143950121957212,0.01388333857779704,rmse
31,0.01123188091762831,0.01373810052335467,rmse
32,0.01106065353331045,0.01366526471308652,rmse
33,0.0108778336607753,0.01359527602346454,rmse
34,0.0106813204652043,0.01360595936475435,rmse
35,0.01053567873095923,0.01346142961293618,rmse
36,0.01034008900698112,0.01337694957903788,rmse
37,0.01013617550046475,0.0132912514353074,rmse
38,0.00995213144174189,0.01316326496105545,rmse
39,0.00978518024052796,0.01309207496032803,rmse
40,0.00961700920877367,0.01303782441098637,rmse
41,0.00947366595492233,0.01302731226113599,rmse
42,0.00935364654323418,0.01301580812136204,rmse
43,0.00921752885891945,0.01292899123191875,rmse
44,0.0091221342168197,0.01290926797614734,rmse
45,0.00903318609509276,0.01282909744867788,rmse
46,0.00893556931933564,0.0128509359482844,rmse
47,0.00882633832291732,0.01278553312388897,rmse
48,0.00869682297107471,0.01270881317786358,rmse
49,0.0085666010605318,0.01260204640135316,rmse
50,0.00850196508059093,0.0125904421563136,rmse
51,0.00838574113113285,0.01257641750892382,rmse
52,0.00829829188042662,0.01250881310662631,rmse
53,0.00819732378391104,0.01248997760263522,rmse
54,0.00810291796372037,0.01247616204872332,rmse
55,0.00800133956484611,0.01249537061447548,rmse
56,0.0079256324525912,0.01249361333383953,rmse
57,0.00784178268590287,0.01248084374339125,rmse
58,0.00778109786205117,0.01240613204651054,rmse
59,0.00767566505786893,0.01233967493499533,rmse
60,0.00760603341007373,0.01240437601171985,rmse
61,0.00756024077337561,0.01237350390395362,rmse
62,0.00749944720236468,0.01238091728597271,rmse
63,0.00745655343670377,0.01240455478105025,rmse
64,0.00737306520969038,0.01232802153666113,rmse
65,0.00730097693516843,0.01231090614510404,rmse
66,0.00723206535912491,0.01225952172330017,rmse
67,0.00719765060572505,0.01217481680086873,rmse
68,0.00714591296555305,0.01217803951422096,rmse
69,0.00711271257438681,0.01220393036256903,rmse
70,0.0070611067737934,0.01223992364430116,rmse
71,0.00697753851170092,0.0121790601785776,rmse
72,0.00694747178006039,0.01218370855126512,rmse
73,0.00688492390992062,0.01217292730388681,rmse
74,0.00683609298636299,0.012161867405362,rmse
75,0.00677691152930325,0.01216474093671645,rmse
76,0.00671068522245449,0.01211062712699368,rmse
77,0.00667856527318892,0.01211476611109255,rmse
78,0.00661422536147808,0.01211455296836008,rmse
79,0.00656621686072731,0.01220158765823046,rmse
80,0.00652936694886844,0.01221763766658281,rmse
81,0.00649157317605798,0.01220893964713121,rmse
82,0.00646145647728182,0.01220714588267943,rmse
83,0.00641835448888357,0.01221388347742091,rmse
84,0.00637355579100363,0.01224303106798218,rmse
85,0.00631646650833145,0.01225402777845052,rmse
86,0.00627240456659454,0.01226690525151458,rmse
87,0.00621912692005503,0.01226532518312631,rmse
88,0.00619125812746203,0.01224947401490399,rmse
89,0.00611573433231178,0.0122590430035832,rmse
90,0.00609199908799642,0.01224001550729204,rmse
91,0.00606765406685775,0.01226238430957348,rmse
92,0.0060446336337271,0.01225389054837412,rmse
93,0.00601314670253666,0.01221299716583707,rmse
94,0.00596331385918295,0.01218897833047101,rmse
95,0.00594057893738028,0.01218200017990642,rmse
96,0.00590830628735732,0.01217269787070512,rmse
97,0.00589312393733338,0.01217303543048346,rmse
98,0.00585647035622502,0.01222268956644877,rmse
99,0.00582542669813978,0.01220570030250932,rmse
100,0.00577398975010859,0.01220794872943285,rmse
