iteration,train,valid,metric
1,1.0542639009654522,1.2837719917297363,cross_entropy
2,0.8688116418197751,1.2391724586486816,cross_entropy
3,0.7938732653856277,1.1973750591278076,cross_entropy
4,0.7427885252982378,1.1636195182800293,cross_entropy
5,0.7072911746799946,1.1451414823532104,cross_entropy
6,0.6801217198371887,1.1405233144760132,cross_entropy
7,0.6713980571366847,1.1363312005996704,cross_entropy
8,0.6450130240991712,1.1353998184204102,cross_entropy
9,0.6339321420527995,1.1376549005508423,cross_entropy
10,0.601370170712471,1.136082410812378,cross_entropy
11,0.5939853335730731,1.1405296325683594,cross_entropy
12,0.5763007802888751,1.146904468536377,cross_entropy
13,0.5573250791057944,1.1485589742660522,cross_entropy
14,0.5424000914208591,1.1430633068084717,cross_entropy
15,0.5287520876154304,1.1424566507339478,cross_entropy
16,0.5133176280651242,1.1521469354629517,cross_entropy
17,0.5012485769111663,1.1503130197525024,cross_entropy
18,0.487602073000744,1.1679579019546509,cross_entropy
