iteration,train,valid,metric
1,1.0093614726231015,1.0641868114471436,cross_entropy
2,0.9454953454691788,1.0312896966934204,cross_entropy
3,0.9232164331551256,1.0103617906570435,cross_entropy
4,0.909099516786378,0.9992638230323792,cross_entropy
5,0.8896908741572808,0.9925239086151123,cross_entropy
6,0.8854428307763461,0.9817376732826233,cross_entropy
7,0.8703275900462578,0.9612551927566528,cross_entropy
8,0.8631137498493853,0.9541457295417786,cross_entropy
9,0.8500736505820834,0.957165539264679,cross_entropy
10,0.8412327238197984,0.9406970143318176,cross_entropy
11,0.8318881045127737,0.9522243738174438,cross_entropy
12,0.8202371191361855,0.9644962549209595,cross_entropy
13,0.809802503113089,1.0086932182312012,cross_entropy
14,0.8035467483874025,0.9971565008163452,cross_entropy
15,0.7936618354813806,1.025781273841858,cross_entropy
16,0.7818429656069854,1.0197404623031616,cross_entropy
17,0.7777727285335804,1.0352762937545776,cross_entropy
18,0.7579107731580734,1.0514085292816162,cross_entropy
19,0.7622405194003007,1.0227466821670532,cross_entropy
20,0.7494090270893327,1.1228077411651611,cross_entropy
