iteration,train,valid,metric
1,0.14227990358714854,0.08174638148073629,rmse
2,0.13899401070699224,0.07829314290688615,rmse
3,0.13594407562593627,0.07577191436587406,rmse
4,0.13311717032079423,0.07351428576382402,rmse
5,0.13049630786736963,0.07085088898343038,rmse
6,0.12802833910855838,0.06806206887685798,rmse
7,0.12580827245052467,0.06560353380284505,rmse
8,0.12368306313655773,0.06335031005773363,rmse
9,0.121681514416533,0.06076568409146146,rmse
10,0.11988791889340926,0.05925255661378404,rmse
11,0.11807899709773215,0.05680389854555814,rmse
12,0.11645620774022794,0.05439879240741768,rmse
13,0.1149310022404746,0.05260450328442561,rmse
14,0.11341713257872445,0.05060600458871458,rmse
15,0.1120390630055158,0.0487567654760393,rmse
16,0.11085706091964767,0.04676850716939335,rmse
17,0.10959294932425385,0.04530682076216518,rmse
18,0.10841660810118155,0.04403003776767307,rmse
19,0.10747453033613599,0.04312549117218685,rmse
20,0.10648217284893367,0.04206756375402184,rmse
21,0.10546839616058057,0.04096047365660196,rmse
22,0.10459022292918277,0.04003838554081555,rmse
23,0.10368305058985289,0.03924468072427751,rmse
24,0.1029456165065785,0.03835678734773503,rmse
25,0.10226982068998462,0.03770213622725315,rmse
26,0.10153322917572402,0.03652263084031131,rmse
27,0.1008925001214146,0.03569285736924247,rmse
28,0.10027342382807365,0.03525904623197197,rmse
29,0.0995956176091179,0.0347980177650568,rmse
30,0.09908560311838371,0.03442369129676892,rmse
31,0.09860853665737467,0.03393591599986258,rmse
32,0.09804233559483055,0.03326333242803576,rmse
33,0.09752418840186466,0.03266658231641883,rmse
34,0.09703953685916816,0.03185222710832676,rmse
35,0.09664878882229858,0.03152902412799095,rmse
36,0.09619321812802828,0.0311881015364788,rmse
37,0.0957443462347237,0.03095787306362521,rmse
38,0.09531836718309761,0.03040275478528411,rmse
39,0.09493613808773471,0.03014414239115756,rmse
40,0.09457519195152642,0.02984374203137256,rmse
41,0.0942264679316711,0.02958518151075138,rmse
42,0.093891087626084,0.0293327341778875,rmse
43,0.09354474675898672,0.02922954711186095,rmse
44,0.09322210345814837,0.02906762197911754,rmse
45,0.09283804637373227,0.02876512713030092,rmse
46,0.09250166126481131,0.02844939342602966,rmse
47,0.09217101026472638,0.02820799222325105,rmse
48,0.09193824930298848,0.02818641758928326,rmse
49,0.09173669744117785,0.02819417889083999,rmse
50,0.09144170515718912,0.02812657504147705,rmse
51,0.09121961432192519,0.02811016462163725,rmse
52,0.09097749093290498,0.02801604962098509,rmse
53,0.09071855244542688,0.02792917107473624,rmse
54,0.09049188357651002,0.02786441962387465,rmse
55,0.09025578777682632,0.02778591546879817,rmse
56,0.08998528691201822,0.02776265491727007,rmse
57,0.08981144279436365,0.02766057819210706,rmse
58,0.08958693003513639,0.0275894334145006,rmse
59,0.08947394268679246,0.02748863543799042,rmse
60,0.08925657108690353,0.02745954566244287,rmse
61,0.08906502407379203,0.02743133945871776,rmse
62,0.08886718485209359,0.02734582863170362,rmse
63,0.08868390109959418,0.02734480629857243,rmse
64,0.08850894744045919,0.02730976645621093,rmse
65,0.08838467358884003,0.02732573695355033,rmse
66,0.08821580533912816,0.02728209606356152,rmse
67,0.0880354080133835,0.02736566162223249,rmse
68,0.08789425148070028,0.02720757487566112,rmse
69,0.08774243940501096,0.02717823576844944,rmse
70,0.08763025893763059,0.02718966953124516,rmse
71,0.08745030118962487,0.02722862590517345,rmse
72,0.08733052141599018,0.027205318976727,rmse
73,0.0871843678826778,0.02722638043376581,rmse
74,0.08705340087929576,0.0272636576188207,rmse
75,0.0869635114974172,0.02721109198839477,rmse
76,0.08685745207728872,0.02721057541140368,rmse
77,0.08674006978905768,0.02724949477556819,rmse
78,0.08662862163227765,0.02769871658488001,rmse
79,0.08649156804121232,0.02765942897131377,rmse
80,0.08636164534553828,0.02765501983932675,rmse
81,0.08620520438465039,0.02764232880616506,rmse
82,0.08607345936881985,0.02764551847215736,rmse
83,0.08593383452840168,0.02764003698174828,rmse
84,0.08581616076697056,0.02763952369705841,rmse
85,0.085621530535513,0.02770856231277016,rmse
86,0.08546506833158722,0.02758496290386372,rmse
87,0.08534173987324412,0.02763718819705922,rmse
88,0.08524486981355948,0.02763874941802151,rmse
89,0.08514912983621865,0.02763774463754958,rmse
90,0.08506750531128458,0.02765429682758428,rmse
91,0.08495991310651271,0.02765515373643465,rmse
92,0.08490434278523691,0.02765405446601765,rmse
93,0.084831723514052,0.02765408076211238,rmse
94,0.08471175551009316,0.02763489430631621,rmse
95,0.08458443344719674,0.02763551095200507,rmse
96,0.08449895209365872,0.02761770197516241,rmse
97,0.08441348101291773,0.02761700463478143,rmse
98,0.08428349993513326,0.02760404645746926,rmse
99,0.08416075627610235,0.02760465464492065,rmse
100,0.08406338448158523,0.02755681111959804,rmse
