iteration,train,valid,metric
1,1.4271918088197708,1.50852632522583,cross_entropy
2,1.2046618610620499,1.51877760887146,cross_entropy
3,1.0987596288323402,1.5152814388275146,cross_entropy
4,1.0281627364456654,1.4941868782043457,cross_entropy
5,0.992432177066803,1.4622808694839478,cross_entropy
6,0.9404645934700966,1.4158538579940796,cross_entropy
7,0.9074169099330902,1.3671646118164062,cross_entropy
8,0.8711757212877274,1.326762318611145,cross_entropy
9,0.8511228617280722,1.2977468967437744,cross_entropy
10,0.8133511859923601,1.2761011123657227,cross_entropy
11,0.7978511396795511,1.2506464719772339,cross_entropy
12,0.7589188478887081,1.2284101247787476,cross_entropy
13,0.7489383732900023,1.2163878679275513,cross_entropy
14,0.7500611301511526,1.2049782276153564,cross_entropy
15,0.7213341761380434,1.201760172843933,cross_entropy
16,0.7188293524086475,1.1946015357971191,cross_entropy
17,0.7165373181924224,1.1886636018753052,cross_entropy
18,0.6839679339900613,1.1864820718765259,cross_entropy
19,0.6671910658478737,1.1800284385681152,cross_entropy
20,0.6476673753932118,1.1639747619628906,cross_entropy
21,0.6576032908633351,1.1669270992279053,cross_entropy
22,0.6359349181875587,1.1697627305984497,cross_entropy
23,0.6374359135515988,1.1609034538269043,cross_entropy
24,0.6178506729193032,1.1427034139633179,cross_entropy
25,0.5973270768299699,1.133517861366272,cross_entropy
26,0.603157936129719,1.132265567779541,cross_entropy
27,0.6132088685408235,1.1268268823623657,cross_entropy
28,0.576404916588217,1.133950114250183,cross_entropy
29,0.5650966009125113,1.1241337060928345,cross_entropy
30,0.5489663481712341,1.122870922088623,cross_entropy
31,0.5416344073601067,1.1158490180969238,cross_entropy
32,0.5317058758810163,1.1167775392532349,cross_entropy
33,0.5244709560647607,1.1150636672973633,cross_entropy
34,0.5172868762165308,1.1133536100387573,cross_entropy
35,0.5019239482935518,1.110359787940979,cross_entropy
36,0.5095706379506737,1.0858455896377563,cross_entropy
37,0.4852750583086163,1.0940337181091309,cross_entropy
38,0.4743976625613868,1.0977697372436523,cross_entropy
39,0.47578704613260925,1.0954251289367676,cross_entropy
40,0.4632538326550275,1.0921777486801147,cross_entropy
41,0.46098851365968585,1.100220799446106,cross_entropy
42,0.4395318138413131,1.1057528257369995,cross_entropy
43,0.4377163276076317,1.1217615604400635,cross_entropy
44,0.4493392459116876,1.0772080421447754,cross_entropy
45,0.4248774694278836,1.0773206949234009,cross_entropy
46,0.4132431270554662,1.0801222324371338,cross_entropy
47,0.3987442593788728,1.1005473136901855,cross_entropy
48,0.40035042515955865,1.0883976221084595,cross_entropy
49,0.3810683466726914,1.1076258420944214,cross_entropy
50,0.36172423837706447,1.1162446737289429,cross_entropy
51,0.36435582605190575,1.1298664808273315,cross_entropy
52,0.3513079811818898,1.1020927429199219,cross_entropy
53,0.3746541820000857,1.1046369075775146,cross_entropy
54,0.3390953664202243,1.0915402173995972,cross_entropy
