iteration,train,valid,metric
1,12.085918071201524,3129.856201171875,mse
2,9.745323798946432,3075.602783203125,mse
3,8.795801707820312,3039.3916015625,mse
4,8.137614957182794,3017.86767578125,mse
5,7.467031211869137,2997.08154296875,mse
6,6.948440665932926,2979.652099609375,mse
7,6.587938290190053,2967.427734375,mse
8,6.386849869143319,2955.888916015625,mse
9,6.224751246539322,2949.30517578125,mse
10,5.842773715587887,2934.642333984375,mse
11,5.597822324851075,2921.882568359375,mse
12,5.445595522990098,2918.546630859375,mse
13,5.191425585062118,2904.942138671875,mse
14,5.081890681708181,2897.6748046875,mse
15,5.031507055300313,2890.443359375,mse
16,4.754790485509344,2877.8544921875,mse
17,4.6997819961728275,2885.4013671875,mse
18,4.538041810328896,2881.91455078125,mse
19,4.428035110839315,2871.0751953125,mse
20,4.373255114297609,2861.534912109375,mse
21,4.252960143057075,2869.940185546875,mse
22,4.290163109431395,2839.12255859375,mse
23,4.09746405019148,2865.365234375,mse
24,3.836169971404849,2836.962158203125,mse
25,3.8692455748851233,2853.838134765625,mse
26,3.6736201096225427,2858.874267578125,mse
27,3.7683215739356504,2832.609375,mse
28,3.6851288213117703,2869.05078125,mse
29,3.623902454166799,2824.27685546875,mse
30,3.6747216092976362,2854.2294921875,mse
31,3.484620833316365,2826.613525390625,mse
32,3.278596557878159,2836.59375,mse
33,3.1500807257520185,2821.37353515625,mse
34,3.1376378640935227,2815.14501953125,mse
35,3.024625495478914,2830.53515625,mse
36,2.9366617319551676,2791.281982421875,mse
37,3.0383006636355376,2822.435546875,mse
38,2.9266145144765443,2793.810302734375,mse
39,2.7418764106727935,2807.413330078125,mse
40,2.757375771934922,2770.779541015625,mse
41,2.4985328348907263,2796.81005859375,mse
42,2.497811388929148,2777.432373046875,mse
43,2.6102029140535237,2799.5498046875,mse
44,2.4779086350589186,2770.670166015625,mse
45,2.37659825102703,2777.602294921875,mse
46,2.5526578516976253,2786.550048828125,mse
47,2.339330517359682,2772.55517578125,mse
48,2.469587575744938,2745.75732421875,mse
49,2.212042630926983,2804.368896484375,mse
50,2.6059204927972845,2751.84326171875,mse
51,2.2536905836817382,2813.256591796875,mse
52,2.01815338150875,2763.32763671875,mse
53,2.1621754201682837,2817.92236328125,mse
54,2.2904215074471526,2757.76318359375,mse
55,2.0347011385334506,2765.380859375,mse
56,2.025439395091018,2741.245361328125,mse
57,1.9067398682236671,2759.530517578125,mse
58,1.8799164824791856,2745.645751953125,mse
59,1.858665910322924,2739.5751953125,mse
60,2.0405699840268574,2735.27685546875,mse
61,1.9190973645529232,2767.684326171875,mse
62,1.8902261696151785,2696.064453125,mse
63,1.9056664679098774,2736.68798828125,mse
64,2.0645165795812734,2753.509521484375,mse
65,1.9147132260573876,2714.23974609375,mse
66,1.6332342459543332,2732.317138671875,mse
67,1.6956004242639284,2753.772216796875,mse
68,1.6904476997820106,2715.79736328125,mse
69,1.8027626292125598,2719.89208984375,mse
70,2.0936411220479654,2725.518310546875,mse
71,1.8736123499032613,2750.05029296875,mse
72,1.7174703450621784,2716.256103515625,mse
