iteration,train,valid,metric
1,0.0895657292388582,0.08095921212760471,rmse
2,0.08777731830071583,0.07863746145324776,rmse
3,0.08601636664622424,0.07604718700773117,rmse
4,0.08430255564365963,0.07376867362581736,rmse
5,0.08260262629041949,0.07195745977158981,rmse
6,0.08115507151108535,0.0708122221607404,rmse
7,0.07963622828844419,0.06879873967956215,rmse
8,0.0783779639019336,0.06726755846080974,rmse
9,0.07713452398455241,0.06553423345985353,rmse
10,0.07590296501793473,0.06427706587886221,rmse
11,0.07489422355242495,0.06343668306595629,rmse
12,0.0739158376451566,0.06268351532052589,rmse
13,0.07289443646599643,0.06130091897049837,rmse
14,0.07185189715128938,0.05946989347204893,rmse
15,0.07097247374381824,0.05881974853328964,rmse
16,0.0700711704976018,0.05716446862317485,rmse
17,0.06921745133300537,0.05533535929966114,rmse
18,0.06854851649600681,0.05415925998324925,rmse
19,0.0678146556294011,0.05349452673148542,rmse
20,0.0671317475683591,0.05268229557305928,rmse
21,0.06652574396467623,0.05183422674434849,rmse
22,0.06587904365265485,0.05131879740979898,rmse
23,0.06528497408694568,0.05000198731090251,rmse
24,0.06463117448658874,0.04896743465381522,rmse
25,0.06400820280726027,0.04830335154418391,rmse
26,0.06339077520681187,0.04771784535544087,rmse
27,0.06288009884230131,0.04749828815662381,rmse
28,0.06240063681362295,0.04667209738994595,rmse
29,0.06193369333537731,0.04622098100049321,rmse
30,0.06145523347768046,0.04561802934871141,rmse
31,0.06090214142304279,0.04504864649059104,rmse
32,0.06045335530454794,0.04457585664045151,rmse
33,0.06007155878462685,0.04440364490903081,rmse
34,0.05966879185693642,0.0441259991201493,rmse
35,0.05916794764788697,0.0434215527455902,rmse
36,0.05870469236543549,0.04328645177342604,rmse
37,0.05837755392106515,0.04310138415526377,rmse
38,0.05808461532989279,0.04311508916702869,rmse
39,0.05772834485434133,0.04304238068146035,rmse
40,0.05751521876679359,0.04284306297523047,rmse
41,0.05719347875148385,0.04251334897616914,rmse
42,0.05681335598673674,0.04202257859674938,rmse
43,0.05649894204585169,0.04186857811217295,rmse
44,0.05619090101218367,0.04193208066276202,rmse
45,0.05591241423947095,0.04183713240291308,rmse
46,0.05559118737667149,0.04155470541477178,rmse
47,0.0553809048046133,0.04132010492580789,rmse
48,0.05519479893606249,0.04134281462022845,rmse
49,0.05497666471554112,0.04108154266875389,rmse
50,0.05472329113932604,0.04093793561840314,rmse
51,0.05441589372006877,0.04098056683720658,rmse
52,0.05422871136897234,0.04086526114920355,rmse
53,0.05391522052175585,0.04104784770985783,rmse
54,0.05365469397195132,0.0409655819563159,rmse
55,0.05338853663097048,0.04095176397876221,rmse
56,0.05313481947812902,0.04082934729444625,rmse
57,0.05289445729120914,0.04072451860496407,rmse
58,0.05277964684849524,0.04072956180797552,rmse
59,0.0526415892342685,0.04067375111794185,rmse
60,0.05252748163838103,0.04067306974287097,rmse
61,0.05233650385644118,0.04036390720144658,rmse
62,0.05210884545909232,0.04031819584432669,rmse
63,0.05186504602896436,0.04015411801950343,rmse
64,0.05172684501064949,0.04013568244637871,rmse
65,0.05155265653576382,0.04000890694371798,rmse
66,0.05136044034427986,0.03987326123687136,rmse
67,0.05114600868886732,0.03982185075497718,rmse
68,0.05090585388373604,0.03956993457324363,rmse
69,0.05077142750008803,0.03933351831571918,rmse
70,0.05062489853344496,0.03913323200182441,rmse
71,0.05045651143101992,0.03907584996511414,rmse
72,0.0503502302269361,0.0390720850239776,rmse
73,0.0502219469412026,0.0389262278094024,rmse
74,0.05012189432359256,0.03889326512515986,rmse
75,0.05000567070089971,0.03885381168039706,rmse
76,0.0498281136970264,0.03864917265152867,rmse
77,0.04966997224428035,0.03875066002634192,rmse
78,0.04952733298670916,0.0387595082050349,rmse
79,0.04940997028369432,0.03864129614783328,rmse
80,0.04922488445697772,0.03869402888258569,rmse
81,0.04893857530076422,0.03881979377531708,rmse
82,0.04876995908380283,0.03880474592059112,rmse
83,0.04860224410264728,0.03870689853810247,rmse
84,0.04849682371279155,0.03870969726270448,rmse
85,0.04836596603994952,0.03860255000146644,rmse
86,0.04810305210149775,0.03861615927940538,rmse
87,0.04800670132801473,0.03857322026700585,rmse
88,0.04780092112594571,0.0385195117926318,rmse
89,0.04768328120450246,0.03854421382106924,rmse
90,0.04755292311882763,0.03854742249072533,rmse
91,0.04746760699526069,0.03863587679680116,rmse
92,0.04723481594219549,0.03859764831069443,rmse
93,0.04711184645105252,0.03855839271653374,rmse
94,0.04702234224706338,0.03854956806214728,rmse
95,0.04696250823116056,0.03857322966651985,rmse
96,0.04686051560785822,0.03845402225527191,rmse
97,0.04670941323170407,0.03852882718398317,rmse
98,0.04663915139611227,0.03849125931375754,rmse
99,0.04655600734672552,0.03864731912524633,rmse
100,0.0464184180709253,0.03857130297863109,rmse
