iteration,train,valid,metric
1,1.281074196100235,1.3758397102355957,cross_entropy
2,1.1199824213981628,1.3327157497406006,cross_entropy
3,1.0224650874733925,1.294175148010254,cross_entropy
4,0.9599999152123928,1.2690836191177368,cross_entropy
5,0.9105136729776859,1.2557626962661743,cross_entropy
6,0.8485048580914736,1.2401609420776367,cross_entropy
7,0.8233405314385891,1.229536533355713,cross_entropy
8,0.7996920142322779,1.2230420112609863,cross_entropy
9,0.7826585248112679,1.2136895656585693,cross_entropy
10,0.7696827407926321,1.2050882577896118,cross_entropy
11,0.7465759823098779,1.1959688663482666,cross_entropy
12,0.7319812448695302,1.1876863241195679,cross_entropy
13,0.7169924648478627,1.1809285879135132,cross_entropy
14,0.7070837309584022,1.1808406114578247,cross_entropy
15,0.689850757829845,1.1721041202545166,cross_entropy
16,0.6784862456843257,1.1629762649536133,cross_entropy
17,0.6577269029803574,1.1602391004562378,cross_entropy
18,0.6570189408957958,1.1589380502700806,cross_entropy
19,0.6486378852277994,1.1535289287567139,cross_entropy
20,0.6408351929858327,1.1453219652175903,cross_entropy
21,0.6185398660600185,1.1444364786148071,cross_entropy
22,0.6055347551591694,1.1528370380401611,cross_entropy
23,0.5954680633731186,1.1544408798217773,cross_entropy
24,0.6011057267896831,1.1405709981918335,cross_entropy
25,0.5898227011784911,1.1312929391860962,cross_entropy
26,0.5627253707498312,1.1259312629699707,cross_entropy
27,0.5523474444635212,1.1289968490600586,cross_entropy
28,0.548107098788023,1.1252684593200684,cross_entropy
29,0.5358083406463265,1.122464656829834,cross_entropy
30,0.5061490940861404,1.118546485900879,cross_entropy
31,0.508479745592922,1.1172606945037842,cross_entropy
32,0.4928857795894146,1.126513123512268,cross_entropy
33,0.4818095813971013,1.1340705156326294,cross_entropy
34,0.4781436421908438,1.1352919340133667,cross_entropy
35,0.4719963048119098,1.1244693994522095,cross_entropy
36,0.4640176964458078,1.1244069337844849,cross_entropy
37,0.4495088239200413,1.1411281824111938,cross_entropy
38,0.4435083750868216,1.1361398696899414,cross_entropy
39,0.4356866378802806,1.1238322257995605,cross_entropy
40,0.42219822120387107,1.1285696029663086,cross_entropy
41,0.428760887356475,1.1377688646316528,cross_entropy
