iteration,train,valid,metric
1,0.06729950943318806,0.08456327282437631,rmse
2,0.06480638698489456,0.08283133546369323,rmse
3,0.0625129963237762,0.08021860335654458,rmse
4,0.06026564278451733,0.07893888795275912,rmse
5,0.05809036654347419,0.0771048504961047,rmse
6,0.05604148904845419,0.074953971755084,rmse
7,0.0540125920521463,0.0727349289204702,rmse
8,0.05200062078374102,0.0705958873129094,rmse
9,0.05027549301677093,0.06912171436510164,rmse
10,0.04865765962202099,0.06738094804256431,rmse
11,0.04704177080236785,0.06634239568721864,rmse
12,0.0455604352465416,0.06487048129084094,rmse
13,0.04403748945614972,0.06388738702008719,rmse
14,0.04267948725666696,0.06210099485478945,rmse
15,0.04126652766033428,0.06119343542412106,rmse
16,0.04002839437268833,0.05972473083737722,rmse
17,0.03881185567335599,0.05829347916959291,rmse
18,0.03759803887059437,0.05688628097602777,rmse
19,0.03657318415692661,0.05557742136788816,rmse
20,0.03551403486177242,0.05500657995339151,rmse
21,0.03453912250592566,0.05428964713786536,rmse
22,0.03359138729885465,0.0537737842019376,rmse
23,0.03264410213388614,0.05340078462694394,rmse
24,0.03175345237562712,0.05297104240090372,rmse
25,0.0309240207763738,0.05249827192988478,rmse
26,0.03013294721255107,0.0520191557115207,rmse
27,0.02947986093151437,0.05121197761383778,rmse
28,0.02870888192872857,0.0506270014729614,rmse
29,0.02800248373131268,0.05031820721168279,rmse
30,0.02740523438883461,0.04940590406452527,rmse
31,0.02683341191084527,0.04914778249018267,rmse
32,0.02619328739407625,0.0490674068572392,rmse
33,0.02565899651429846,0.048366315008662,rmse
34,0.02505335432353562,0.04800841878127308,rmse
35,0.0246298654198049,0.04782421501179379,rmse
36,0.02416735825108927,0.04755169402822486,rmse
37,0.02370895730295883,0.04723577642419798,rmse
38,0.02334994716499935,0.04653739697422629,rmse
39,0.02288331342324524,0.04632950856686192,rmse
40,0.02254493073997549,0.0461642433932513,rmse
41,0.02212402898968728,0.04602651249395824,rmse
42,0.02175280688272823,0.04578203803072556,rmse
43,0.02146565513314759,0.04556258136553866,rmse
44,0.02113103743836993,0.04517922982430488,rmse
45,0.02078163979637695,0.04482756696141284,rmse
46,0.02043690390044759,0.04461784519451126,rmse
47,0.02006066724359611,0.04416120646659623,rmse
48,0.01975432844405122,0.04403521055314314,rmse
49,0.01951649428272624,0.04369824019558018,rmse
50,0.01921634567833259,0.04369822056716687,rmse
51,0.01888831276880485,0.04346796971219981,rmse
52,0.01857771615597671,0.04319244308055413,rmse
53,0.01833081403958499,0.04303102606846829,rmse
54,0.01804576103523251,0.0428152529389611,rmse
55,0.01780663275413435,0.04277303147104673,rmse
56,0.01753997101045328,0.04282251844269975,rmse
57,0.01730384743084992,0.04272910477355774,rmse
58,0.01704733873075628,0.04255666629413637,rmse
59,0.01677626475845483,0.04235182414732846,rmse
60,0.01660995887852133,0.04220636168361027,rmse
61,0.01641813355271195,0.04212817815435253,rmse
62,0.01613532788959711,0.04198347411305857,rmse
63,0.0159136028695051,0.04165636111472677,rmse
64,0.01573755427739488,0.04155563177634789,rmse
65,0.01551372052346123,0.04135453237576297,rmse
66,0.01534971796838019,0.0411493317796964,rmse
67,0.01516781418529535,0.04099357415297481,rmse
68,0.01498969295672285,0.04103516141703271,rmse
69,0.01488378505895865,0.04101086675869337,rmse
70,0.01474217979332366,0.04095224401197477,rmse
71,0.01459984818339067,0.04077916813638817,rmse
72,0.01446152386040541,0.04044346879265796,rmse
73,0.01429478245005043,0.04034778199650292,rmse
74,0.01408801314595166,0.04023502438401987,rmse
75,0.0139987117348587,0.04014318104893372,rmse
76,0.01386889296379576,0.04014686591736585,rmse
77,0.01371444644292668,0.04011163486172487,rmse
78,0.01356784012185848,0.04006870985395237,rmse
79,0.01342810275329143,0.0400313433801117,rmse
80,0.01328125625641582,0.04004503572627243,rmse
81,0.01317617069475103,0.0399838233273455,rmse
82,0.01304809143312977,0.03980594597864497,rmse
83,0.01292716584076736,0.03973169441613893,rmse
84,0.01280661346492566,0.03961093516375055,rmse
85,0.01270817267946611,0.03953868440534164,rmse
86,0.01261342139876596,0.039429085216966,rmse
87,0.01252871495108291,0.03933243202120269,rmse
88,0.01240938475359921,0.03923582720353945,rmse
89,0.01231400116517631,0.03908986612191102,rmse
90,0.01219491754321943,0.0391043358038887,rmse
91,0.01210591633314527,0.03904952248472075,rmse
92,0.01201913415919685,0.03906104622869978,rmse
93,0.01190074537092826,0.03907753921016999,rmse
94,0.01182700138155716,0.03909829404417487,rmse
95,0.01172481663064613,0.03897375580008801,rmse
96,0.01160017505798647,0.03894365135842651,rmse
97,0.01151596436815795,0.03897644329751035,rmse
98,0.01145376263187697,0.03891747923550594,rmse
99,0.0113455323593817,0.03887800183896811,rmse
100,0.0111968238116778,0.03889362433621425,rmse
