iteration,train,valid,metric
1,233.2976668560347,267.19036865234375,mse
2,179.26995873722737,345.5091247558594,mse
3,154.3361595664331,317.8961486816406,mse
4,130.5381291220517,525.1600952148438,mse
5,121.64210231947887,594.1799926757812,mse
6,115.53318053477649,402.3496398925781,mse
7,120.18869549081803,712.5653686523438,mse
8,142.0060700413029,245.15988159179688,mse
9,110.79095694217712,1116.1788330078125,mse
10,125.29952054055629,1043.1419677734375,mse
11,99.6437251058928,1210.17919921875,mse
12,113.51734163170144,730.7890625,mse
13,94.45086802434871,937.0026245117188,mse
14,113.52933517931882,1181.9720458984375,mse
15,89.60629859099448,1280.2061767578125,mse
16,100.71693049169193,653.881591796875,mse
17,130.64892980718386,524.220947265625,mse
18,89.89688961864528,1048.3565673828125,mse
